,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
294,2016년 10월 21일,17.4,18.4,16.4,8.9,0.0,2.0
295,2016년 10월 22일,18.3,22.3,15.8,9.1,0.0,6.5
296,2016년 10월 23일,16.4,19.0,14.1,8.8,0.0,4.9
297,2016년 10월 24일,16.2,21.2,13.8,4.8,0.0,7.399999999999999
298,2016년 10월 25일,18.5,21.7,15.0,5.5,1.8,6.699999999999999
299,2016년 10월 26일,18.2,22.8,15.2,5.6,0.0,7.600000000000001
300,2016년 10월 27일,17.6,20.0,15.5,7.0,0.0,4.5
301,2016년 10월 28일,15.6,17.3,15.1,8.6,5.8,2.200000000000001
302,2016년 10월 29일,14.7,17.4,12.6,5.9,0.0,4.799999999999999
303,2016년 10월 30일,12.9,19.0,9.8,3.5,0.0,9.2
304,2016년 10월 31일,12.7,15.1,10.7,8.5,0.0,4.4
305,2016년 11월 1일,8.5,13.4,5.5,0.5,0.0,7.9
306,2016년 11월 2일,8.2,14.1,3.1,0.0,0.0,11.0
307,2016년 11월 3일,11.2,17.5,5.9,2.0,0.0,11.6
308,2016년 11월 4일,14.1,19.0,10.1,0.0,0.0,8.9
309,2016년 11월 5일,15.9,20.5,12.3,0.0,0.0,8.2
310,2016년 11월 6일,14.3,16.6,12.9,7.5,0.3,3.700000000000001
311,2016년 11월 7일,14.3,18.5,12.6,8.3,0.1,5.9
312,2016년 11월 8일,12.5,15.9,8.2,5.5,0.7,7.700000000000001
313,2016년 11월 9일,9.7,15.8,3.8,2.8,0.0,12.0
314,2016년 11월 10일,11.0,14.3,9.7,8.9,6.7,4.600000000000001
315,2016년 11월 11일,12.8,17.8,8.2,1.0,0.0,9.6
316,2016년 11월 12일,14.6,20.3,8.8,2.5,0.0,11.5
317,2016년 11월 13일,15.8,18.0,12.9,8.1,0.2,5.1
318,2016년 11월 14일,17.0,19.5,15.7,9.4,7.6,3.8000000000000007
319,2016년 11월 15일,15.2,19.9,11.6,2.4,0.0,8.299999999999999
320,2016년 11월 16일,13.2,19.0,9.5,2.1,0.0,9.5
321,2016년 11월 17일,13.3,18.6,9.2,1.6,0.0,9.400000000000002
322,2016년 11월 18일,15.2,20.8,11.4,6.1,29.1,9.4
323,2016년 11월 19일,15.9,20.4,13.4,6.0,0.7,6.999999999999998
324,2016년 11월 20일,15.8,19.4,14.0,3.5,0.0,5.399999999999999
325,2016년 11월 21일,14.9,18.8,13.0,6.9,0.0,5.800000000000001
326,2016년 11월 22일,11.1,15.5,6.2,5.4,0.0,9.3
327,2016년 11월 23일,8.3,14.5,5.0,6.3,0.0,9.5
328,2016년 11월 24일,4.1,9.5,0.1,0.0,0.0,9.4
329,2016년 11월 25일,5.7,11.7,0.9,1.3,0.0,10.8
330,2016년 11월 26일,6.5,10.3,2.8,7.4,1.5,7.500000000000001
331,2016년 11월 27일,7.4,10.8,5.1,6.3,0.3,5.700000000000001
332,2016년 11월 28일,7.0,11.9,4.1,0.3,0.0,7.800000000000001
333,2016년 11월 29일,8.6,14.8,3.1,2.3,0.0,11.7
334,2016년 11월 30일,10.9,14.8,9.1,8.5,9.4,5.700000000000001
335,2016년 12월 1일,9.3,13.8,4.4,2.6,0.0,9.4
336,2016년 12월 2일,7.5,12.1,3.1,0.0,0.0,9.0
337,2016년 12월 3일,9.8,16.8,4.5,2.9,0.0,12.3
338,2016년 12월 4일,10.5,13.1,8.3,5.9,0.0,4.799999999999999
339,2016년 12월 5일,11.5,16.3,7.5,0.8,0.0,8.8
340,2016년 12월 6일,6.5,10.5,3.7,0.0,0.0,6.8
341,2016년 12월 7일,6.2,11.5,0.9,1.5,0.0,10.6
342,2016년 12월 8일,8.4,12.8,3.8,2.9,0.0,9.0
343,2016년 12월 9일,9.2,13.7,4.7,1.3,0.0,9.0
344,2016년 12월 10일,5.7,11.4,1.5,0.6,0.0,9.9
345,2016년 12월 11일,6.3,12.6,0.7,0.8,0.0,11.9
346,2016년 12월 12일,9.6,15.2,5.7,6.8,0.0,9.5
347,2016년 12월 13일,9.8,11.6,8.5,8.6,0.0,3.1
348,2016년 12월 14일,5.9,11.0,2.3,5.1,0.0,8.7
349,2016년 12월 15일,2.2,7.0,-1.0,0.3,0.0,8.0
350,2016년 12월 16일,1.0,6.4,-3.2,0.0,0.0,9.6
351,2016년 12월 17일,5.4,11.4,-0.7,0.0,0.0,12.1
352,2016년 12월 18일,8.5,13.5,3.7,4.0,0.0,9.8
353,2016년 12월 19일,10.7,13.0,7.7,9.6,17.1,5.3
354,2016년 12월 20일,12.4,17.1,9.8,2.8,1.1,7.300000000000001
355,2016년 12월 21일,13.5,16.9,10.2,9.1,21.2,6.699999999999999
356,2016년 12월 22일,11.9,17.6,7.0,7.6,39.6,10.6
357,2016년 12월 23일,4.7,8.0,1.5,1.6,0.0,6.5
358,2016년 12월 24일,4.4,10.1,-0.2,4.4,0.0,10.3
359,2016년 12월 25일,9.0,14.8,3.5,5.8,0.0,11.3
360,2016년 12월 26일,8.8,10.0,6.4,10.0,22.2,3.6
361,2016년 12월 27일,4.3,8.4,-0.2,3.1,2.6,8.6
362,2016년 12월 28일,3.7,10.5,-2.3,1.4,0.0,12.8
363,2016년 12월 29일,2.5,7.8,-0.8,1.4,0.0,8.6
364,2016년 12월 30일,2.4,8.6,-2.0,1.0,0.0,10.6
365,2016년 12월 31일,4.7,10.6,0.0,2.3,0.0,10.6
366,2017년 1월 1일,6.5,12.6,2.2,1.9,0.0,10.4
367,2017년 1월 2일,9.5,15.1,5.3,2.3,0.0,9.8
368,2017년 1월 3일,7.9,14.2,3.8,0.0,0.0,10.4
369,2017년 1월 4일,8.1,12.9,4.7,4.6,0.0,8.2
370,2017년 1월 5일,7.8,12.7,6.0,8.0,0.7,6.699999999999999
371,2017년 1월 6일,7.5,12.8,5.1,3.9,0.0,7.700000000000001
372,2017년 1월 7일,8.7,12.8,4.3,6.3,0.0,8.5
373,2017년 1월 8일,9.3,12.9,7.4,8.0,4.6,5.5
374,2017년 1월 9일,7.3,11.3,4.1,1.4,0.0,7.200000000000001
375,2017년 1월 10일,3.5,7.7,0.8,0.0,0.0,6.9
376,2017년 1월 11일,1.1,4.9,-2.3,2.1,0.0,7.2
377,2017년 1월 12일,3.9,8.7,-0.5,3.8,0.0,9.2
378,2017년 1월 13일,1.5,6.7,-1.9,2.0,0.0,8.6
379,2017년 1월 14일,-2.4,2.5,-6.0,0.0,0.0,8.5
380,2017년 1월 15일,-1.5,5.6,-7.7,0.0,0.0,13.3
381,2017년 1월 16일,1.4,8.3,-3.5,0.4,0.0,11.8
382,2017년 1월 17일,4.4,9.8,-0.3,4.0,0.0,10.1
383,2017년 1월 18일,5.3,9.2,1.7,5.9,0.0,7.499999999999999
384,2017년 1월 19일,4.9,10.5,0.2,2.4,0.0,10.3
385,2017년 1월 20일,2.1,5.9,-2.1,2.3,0.0,8.0
386,2017년 1월 21일,0.0,4.2,-3.9,2.8,0.0,8.1
387,2017년 1월 22일,0.6,5.1,-4.1,1.1,0.0,9.2
388,2017년 1월 23일,-2.5,2.9,-6.3,0.0,0.0,9.2
389,2017년 1월 24일,-1.1,4.4,-5.3,0.0,0.0,9.7
390,2017년 1월 25일,1.2,8.2,-3.7,0.0,0.0,11.9
391,2017년 1월 26일,3.8,9.2,-1.7,0.9,0.0,10.9
392,2017년 1월 27일,7.2,12.3,2.6,4.4,0.0,9.7
393,2017년 1월 28일,6.5,12.1,0.5,2.9,0.0,11.6
394,2017년 1월 29일,8.0,9.3,6.6,10.0,5.9,2.700000000000001
395,2017년 1월 30일,3.3,8.2,-1.4,1.9,0.8,9.6
396,2017년 1월 31일,3.1,9.0,-2.2,1.4,0.0,11.2
397,2017년 2월 1일,2.3,8.5,-0.6,2.9,0.0,9.1
398,2017년 2월 2일,3.4,10.1,-2.5,0.0,0.0,12.6
399,2017년 2월 3일,5.5,12.5,0.2,1.8,0.0,12.3
400,2017년 2월 4일,9.5,15.1,5.3,7.1,0.2,9.8
401,2017년 2월 5일,7.3,12.0,4.3,6.9,4.9,7.7
402,2017년 2월 6일,4.0,8.8,1.3,0.1,0.0,7.500000000000001
403,2017년 2월 7일,4.4,10.1,-0.3,5.8,0.0,10.4
404,2017년 2월 8일,6.1,9.8,2.6,9.5,0.0,7.200000000000001
405,2017년 2월 9일,1.0,5.7,-2.9,3.3,0.0,8.6
406,2017년 2월 10일,-1.5,3.1,-4.7,0.0,0.0,7.800000000000001
407,2017년 2월 11일,-0.5,5.9,-5.7,0.0,0.0,11.6
408,2017년 2월 12일,2.2,8.3,-2.5,0.0,0.0,10.8
409,2017년 2월 13일,4.7,11.0,-0.9,2.4,0.0,11.9
410,2017년 2월 14일,5.5,10.8,1.9,1.6,0.0,8.9
411,2017년 2월 15일,7.3,12.8,2.7,0.0,0.0,10.1
412,2017년 2월 16일,11.7,15.9,6.5,6.6,1.4,9.4
413,2017년 2월 17일,12.1,17.7,5.3,4.4,2.4,12.4
414,2017년 2월 18일,4.0,8.7,1.3,2.3,0.0,7.399999999999999
415,2017년 2월 19일,6.7,13.0,-1.0,4.9,0.0,14.0
416,2017년 2월 20일,9.4,14.3,0.5,4.4,1.4,13.8
417,2017년 2월 21일,5.2,9.7,-1.0,4.1,0.0,10.7
418,2017년 2월 22일,8.2,10.5,6.1,9.9,23.2,4.4
419,2017년 2월 23일,5.4,10.3,0.8,4.4,0.0,9.5
420,2017년 2월 24일,2.8,8.5,-1.6,1.0,0.0,10.1
421,2017년 2월 25일,5.7,12.3,0.4,0.3,0.0,11.9
422,2017년 2월 26일,6.4,10.3,2.4,4.9,0.0,7.9
423,2017년 2월 27일,7.5,12.2,4.2,5.6,0.3,7.999999999999999
424,2017년 2월 28일,8.8,13.6,4.3,1.5,0.0,9.3
425,2017년 3월 1일,9.3,13.8,6.2,6.3,13.2,7.6
426,2017년 3월 2일,6.6,11.4,2.6,3.9,1.6,8.8
427,2017년 3월 3일,6.7,12.4,0.5,2.9,0.0,11.9
428,2017년 3월 4일,9.7,14.5,5.5,2.6,0.0,9.0
429,2017년 3월 5일,10.2,15.5,7.1,6.0,0.0,8.4
430,2017년 3월 6일,7.1,11.4,1.7,2.6,0.0,9.7
431,2017년 3월 7일,3.1,9.8,-1.1,0.5,0.0,10.9
432,2017년 3월 8일,2.9,9.5,-2.3,0.4,0.0,11.8
433,2017년 3월 9일,6.9,11.8,1.9,0.4,0.0,9.9
434,2017년 3월 10일,8.6,15.4,3.3,0.0,0.0,12.1
435,2017년 3월 11일,10.3,15.7,6.4,2.9,0.0,9.3
436,2017년 3월 12일,11.3,16.6,6.3,5.1,0.0,10.3
437,2017년 3월 13일,10.9,15.7,8.4,6.0,0.0,7.299999999999999
438,2017년 3월 14일,8.7,14.8,5.2,6.3,0.0,9.6
439,2017년 3월 15일,7.6,14.0,3.4,0.5,0.0,10.6
440,2017년 3월 16일,9.0,12.8,5.2,6.4,0.0,7.6
441,2017년 3월 17일,10.6,15.4,6.6,1.3,0.0,8.8
442,2017년 3월 18일,11.3,16.9,8.4,4.1,0.0,8.499999999999998
443,2017년 3월 19일,12.4,17.2,9.0,1.5,0.0,8.2
444,2017년 3월 20일,10.7,14.5,8.1,7.4,6.3,6.4
445,2017년 3월 21일,9.2,16.8,6.1,5.1,2.5,10.7
446,2017년 3월 22일,9.1,14.2,4.5,6.1,0.0,9.7
447,2017년 3월 23일,11.6,15.3,9.0,8.4,0.0,6.300000000000001
448,2017년 3월 24일,9.9,12.9,7.8,9.0,0.0,5.1000000000000005
449,2017년 3월 25일,9.1,12.8,5.9,8.6,3.3,6.9
450,2017년 3월 26일,6.9,10.6,4.5,9.6,3.9,6.1
451,2017년 3월 27일,7.2,13.1,3.9,1.9,2.8,9.2
452,2017년 3월 28일,9.3,14.7,3.7,4.5,0.0,11.0
453,2017년 3월 29일,9.0,11.6,6.2,9.5,2.1,5.4
454,2017년 3월 30일,12.5,18.1,7.7,3.8,0.0,10.400000000000002
455,2017년 3월 31일,9.9,11.4,8.6,9.8,0.0,2.8000000000000007
456,2017년 4월 1일,8.8,12.3,6.7,8.8,3.0,5.6000000000000005
457,2017년 4월 2일,9.3,15.2,5.0,2.0,0.0,10.2
458,2017년 4월 3일,14.9,22.5,6.9,0.0,0.0,15.6
459,2017년 4월 4일,16.1,21.5,11.8,3.3,0.0,9.7
460,2017년 4월 5일,14.5,15.3,12.4,9.9,10.6,2.9000000000000004
461,2017년 4월 6일,14.7,15.7,13.7,9.5,26.6,2.0
462,2017년 4월 7일,16.0,21.3,12.5,4.4,0.0,8.8
463,2017년 4월 8일,16.1,20.2,11.6,3.0,0.0,8.6
464,2017년 4월 9일,14.3,17.7,11.3,6.5,0.0,6.399999999999999
465,2017년 4월 10일,12.4,16.7,10.5,8.6,0.0,6.199999999999999
466,2017년 4월 11일,12.8,18.2,9.7,6.5,15.5,8.5
467,2017년 4월 12일,13.7,17.7,11.5,4.5,0.0,6.199999999999999
468,2017년 4월 13일,15.0,19.5,8.9,0.0,0.0,10.6
469,2017년 4월 14일,15.9,19.3,11.8,3.5,0.0,7.5
470,2017년 4월 15일,17.8,21.6,14.9,4.1,0.0,6.700000000000001
471,2017년 4월 16일,16.1,21.0,13.6,4.4,0.0,7.4
472,2017년 4월 17일,15.7,17.8,13.1,9.0,37.7,4.700000000000001
473,2017년 4월 18일,15.2,19.1,11.6,2.5,0.0,7.500000000000002
474,2017년 4월 19일,15.1,18.5,10.6,2.0,0.0,7.9
475,2017년 4월 20일,15.3,18.2,13.8,9.6,0.0,4.399999999999999
476,2017년 4월 21일,15.5,20.9,12.2,7.5,0.0,8.7
477,2017년 4월 22일,14.0,17.5,10.9,1.3,0.0,6.6
478,2017년 4월 23일,14.4,17.9,9.9,0.0,0.0,7.999999999999998
479,2017년 4월 24일,16.1,20.5,10.9,1.3,0.0,9.6
480,2017년 4월 25일,17.6,19.7,14.9,9.4,2.3,4.799999999999999
481,2017년 4월 26일,14.4,17.8,11.8,8.8,9.4,6.0
482,2017년 4월 27일,14.5,20.1,10.7,4.6,0.0,9.400000000000002
483,2017년 4월 28일,15.6,19.3,10.9,1.3,0.0,8.4
484,2017년 4월 29일,17.9,22.7,13.5,0.0,0.0,9.2
485,2017년 4월 30일,19.0,23.2,14.9,0.0,0.0,8.299999999999999
486,2017년 5월 1일,18.1,22.9,14.2,1.3,0.0,8.7
487,2017년 5월 2일,16.2,19.9,13.0,6.8,0.0,6.899999999999999
488,2017년 5월 3일,17.4,23.3,12.8,2.5,0.0,10.5
489,2017년 5월 4일,19.0,22.5,14.9,5.0,0.1,7.6
490,2017년 5월 5일,19.1,23.6,17.0,9.4,6.6,6.600000000000001
491,2017년 5월 6일,19.9,25.0,17.1,5.1,0.0,7.899999999999999
492,2017년 5월 7일,19.9,26.6,13.9,1.1,0.0,12.7
493,2017년 5월 8일,19.9,25.8,17.0,7.5,0.0,8.8
494,2017년 5월 9일,15.3,20.3,13.8,10.0,20.6,6.5
495,2017년 5월 10일,17.5,22.2,14.4,5.1,0.1,7.799999999999999
496,2017년 5월 11일,18.3,23.9,15.5,7.5,0.0,8.399999999999999
497,2017년 5월 12일,16.9,18.4,15.7,10.0,11.8,2.6999999999999997
498,2017년 5월 13일,18.1,20.9,14.3,2.8,0.0,6.599999999999998
499,2017년 5월 14일,19.0,23.2,14.2,3.0,0.0,9.0
500,2017년 5월 15일,17.7,21.0,13.5,6.8,0.0,7.5
501,2017년 5월 16일,17.7,21.4,14.5,5.6,0.0,6.899999999999999
502,2017년 5월 17일,17.7,21.6,15.2,3.8,0.0,6.400000000000002
503,2017년 5월 18일,19.2,25.9,14.7,0.0,0.0,11.2
504,2017년 5월 19일,22.4,27.9,16.5,0.0,0.0,11.4
505,2017년 5월 20일,21.9,26.3,18.1,5.1,0.0,8.2
506,2017년 5월 21일,21.0,25.8,17.0,6.1,0.0,8.8
507,2017년 5월 22일,20.4,25.8,16.0,1.5,0.0,9.8
508,2017년 5월 23일,19.4,24.1,15.1,7.9,0.0,9.000000000000002
509,2017년 5월 24일,19.4,23.1,17.7,7.8,0.0,5.400000000000002
510,2017년 5월 25일,21.2,28.2,16.3,1.5,0.0,11.9
511,2017년 5월 26일,17.1,21.1,13.2,0.9,0.0,7.900000000000002
512,2017년 5월 27일,17.8,22.7,13.5,0.0,0.0,9.2
513,2017년 5월 28일,19.7,24.1,15.7,0.9,0.0,8.400000000000002
514,2017년 5월 29일,21.0,26.1,17.8,2.9,0.0,8.3
515,2017년 5월 30일,21.7,25.9,17.6,6.6,0.0,8.299999999999997
516,2017년 5월 31일,20.4,25.4,17.3,7.9,0.0,8.099999999999998
517,2017년 6월 1일,21.3,24.8,18.3,3.9,0.0,6.5
518,2017년 6월 2일,18.2,22.5,15.4,1.1,0.0,7.1
519,2017년 6월 3일,19.7,25.4,16.2,4.6,0.0,9.2
520,2017년 6월 4일,20.0,25.2,15.8,1.4,0.0,9.4
521,2017년 6월 5일,19.7,23.5,17.0,5.1,0.0,6.5
522,2017년 6월 6일,18.7,21.7,16.8,9.6,0.5,4.899999999999999
523,2017년 6월 7일,19.2,22.9,17.4,8.8,18.3,5.5
524,2017년 6월 8일,20.4,27.1,16.5,2.3,0.0,10.6
525,2017년 6월 9일,22.5,27.3,18.1,1.8,0.0,9.2
526,2017년 6월 10일,21.1,24.2,19.3,8.1,0.0,4.899999999999999
527,2017년 6월 11일,20.4,24.3,17.8,6.5,0.0,6.5
528,2017년 6월 12일,18.8,22.4,16.5,7.8,0.0,5.899999999999999
529,2017년 6월 13일,18.7,21.2,15.9,6.6,0.0,5.299999999999999
530,2017년 6월 14일,20.9,24.1,16.9,1.1,0.0,7.200000000000003
531,2017년 6월 15일,23.2,30.4,19.2,0.0,0.0,11.2
532,2017년 6월 16일,20.8,24.5,18.2,1.5,0.0,6.300000000000001
533,2017년 6월 17일,20.3,23.3,17.4,0.3,0.0,5.900000000000002
534,2017년 6월 18일,21.6,24.7,17.9,0.5,0.0,6.800000000000001
535,2017년 6월 19일,22.3,26.0,19.0,4.4,0.0,7.0
536,2017년 6월 20일,21.4,24.9,18.4,9.3,9.4,6.5
537,2017년 6월 21일,22.0,26.5,18.6,6.4,0.0,7.899999999999999
538,2017년 6월 22일,22.5,27.4,19.2,3.9,0.0,8.2
539,2017년 6월 23일,23.4,28.3,20.3,4.5,0.0,8.0
540,2017년 6월 24일,23.0,26.5,20.4,7.8,0.1,6.100000000000001
541,2017년 6월 25일,23.0,25.3,21.4,8.8,0.0,3.900000000000002
542,2017년 6월 26일,22.8,25.1,21.3,9.1,0.0,3.8000000000000007
543,2017년 6월 27일,22.8,25.8,20.7,8.6,0.0,5.100000000000001
544,2017년 6월 28일,23.6,27.8,20.6,4.9,0.0,7.199999999999999
545,2017년 6월 29일,21.9,23.9,20.7,9.5,21.1,3.1999999999999997
546,2017년 6월 30일,24.2,27.6,20.9,8.4,0.4,6.700000000000003
547,2017년 7월 1일,25.3,28.4,23.1,8.8,0.0,5.299999999999997
548,2017년 7월 2일,24.8,26.6,23.2,8.8,2.3,3.400000000000002
549,2017년 7월 3일,25.3,27.4,23.9,9.6,0.0,3.5
550,2017년 7월 4일,24.0,27.9,21.9,9.0,122.6,6.0
551,2017년 7월 5일,23.6,26.4,21.2,7.8,18.1,5.199999999999999
552,2017년 7월 6일,24.1,27.0,21.9,9.1,1.5,5.100000000000001
553,2017년 7월 7일,24.8,26.5,22.2,9.5,1.5,4.300000000000001
554,2017년 7월 8일,25.5,28.1,23.9,9.5,1.8,4.200000000000003
555,2017년 7월 9일,25.6,28.8,23.9,8.6,0.3,4.900000000000002
556,2017년 7월 10일,24.9,26.4,23.9,10.0,7.0,2.5
557,2017년 7월 11일,24.6,27.0,22.7,9.1,1.5,4.300000000000001
558,2017년 7월 12일,26.2,30.4,22.9,0.4,0.0,7.5
559,2017년 7월 13일,25.3,28.4,22.4,2.9,0.0,6.0
560,2017년 7월 14일,26.6,29.6,23.3,6.4,0.0,6.300000000000001
561,2017년 7월 15일,26.9,30.1,24.8,8.4,0.0,5.300000000000001
562,2017년 7월 16일,27.6,30.9,24.9,6.4,0.0,6.0
563,2017년 7월 17일,27.2,30.8,24.4,9.4,0.5,6.400000000000002
564,2017년 7월 18일,26.2,29.5,23.6,8.0,7.5,5.899999999999999
565,2017년 7월 19일,27.5,31.2,25.3,2.9,0.0,5.899999999999999
566,2017년 7월 20일,26.6,29.5,24.0,1.5,0.0,5.5
567,2017년 7월 21일,28.3,30.8,24.2,4.3,0.0,6.600000000000001
568,2017년 7월 22일,27.9,32.7,24.4,5.3,0.0,8.300000000000004
569,2017년 7월 23일,26.9,30.8,24.4,8.6,0.0,6.400000000000002
570,2017년 7월 24일,27.4,31.1,24.2,8.3,3.7,6.900000000000002
571,2017년 7월 25일,25.8,29.4,24.0,9.0,1.1,5.399999999999999
572,2017년 7월 26일,26.2,30.6,23.0,2.9,0.0,7.600000000000001
573,2017년 7월 27일,25.5,29.5,22.0,0.1,0.0,7.5
574,2017년 7월 28일,26.9,29.6,23.0,4.1,0.0,6.600000000000001
575,2017년 7월 29일,25.9,29.2,24.6,9.0,0.0,4.599999999999998
576,2017년 7월 30일,26.8,30.1,24.2,5.0,0.0,5.900000000000002
577,2017년 7월 31일,27.4,30.6,25.1,7.5,2.7,5.5
578,2017년 8월 1일,27.4,31.5,24.8,7.4,0.0,6.699999999999999
579,2017년 8월 2일,26.7,30.8,24.3,6.3,0.0,6.5
580,2017년 8월 3일,27.9,31.8,23.9,4.5,0.0,7.900000000000002
581,2017년 8월 4일,29.8,34.0,25.9,0.8,0.0,8.100000000000001
582,2017년 8월 5일,30.7,35.3,27.3,2.9,0.0,7.9999999999999964
583,2017년 8월 6일,31.7,36.2,27.6,0.4,0.0,8.600000000000001
584,2017년 8월 7일,29.8,35.0,27.3,2.4,0.0,7.699999999999999
585,2017년 8월 8일,29.8,34.2,26.3,5.6,0.0,7.900000000000002
586,2017년 8월 9일,27.3,29.1,25.8,9.9,14.6,3.3000000000000007
587,2017년 8월 10일,28.3,33.1,25.9,8.0,0.0,7.200000000000003
588,2017년 8월 11일,26.9,30.7,24.7,5.4,0.0,6.0
589,2017년 8월 12일,26.1,30.7,23.2,5.1,0.0,7.5
590,2017년 8월 13일,25.3,29.3,22.9,8.6,0.0,6.400000000000002
591,2017년 8월 14일,23.6,24.7,21.9,10.0,28.3,2.8000000000000007
592,2017년 8월 15일,25.0,27.7,21.9,9.6,6.1,5.800000000000001
593,2017년 8월 16일,25.9,27.8,24.6,9.5,4.7,3.1999999999999997
594,2017년 8월 17일,25.9,28.7,23.7,7.9,0.0,5.0
595,2017년 8월 18일,25.9,29.2,24.1,7.9,0.0,5.099999999999998
596,2017년 8월 19일,26.2,28.9,24.1,6.9,0.0,4.799999999999997
597,2017년 8월 20일,26.7,29.1,24.5,8.5,0.7,4.600000000000001
598,2017년 8월 21일,27.5,29.5,26.2,9.0,0.2,3.3000000000000007
