,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
599,2017년 8월 22일,26.7,29.2,25.5,7.9,27.2,3.6999999999999993
600,2017년 8월 23일,28.7,31.7,26.1,6.0,0.0,5.599999999999998
601,2017년 8월 24일,29.2,32.9,27.3,6.5,0.7,5.599999999999998
602,2017년 8월 25일,27.1,29.7,25.3,6.1,0.0,4.399999999999999
603,2017년 8월 26일,26.0,30.1,23.3,4.8,0.0,6.800000000000001
604,2017년 8월 27일,25.2,29.4,21.8,1.8,0.0,7.599999999999998
605,2017년 8월 28일,26.1,29.5,21.7,3.1,0.0,7.800000000000001
606,2017년 8월 29일,25.8,28.9,22.6,6.1,0.0,6.299999999999997
607,2017년 8월 30일,23.8,28.8,21.1,7.5,0.0,7.699999999999999
608,2017년 8월 31일,23.5,28.5,18.7,4.3,0.0,9.8
609,2017년 9월 1일,22.8,28.5,19.9,3.8,0.0,8.600000000000001
610,2017년 9월 2일,22.6,27.5,19.0,5.4,0.0,8.5
611,2017년 9월 3일,23.2,27.8,19.4,5.5,0.0,8.400000000000002
612,2017년 9월 4일,23.5,28.0,21.3,8.5,0.0,6.699999999999999
613,2017년 9월 5일,23.8,26.4,21.9,9.0,0.6,4.5
614,2017년 9월 6일,22.8,25.6,21.6,10.0,33.0,4.0
615,2017년 9월 7일,21.1,24.5,18.7,7.1,11.8,5.800000000000001
616,2017년 9월 8일,24.1,28.9,20.0,0.5,0.0,8.899999999999999
617,2017년 9월 9일,24.6,29.7,20.8,5.9,0.0,8.899999999999999
618,2017년 9월 10일,24.6,28.2,21.5,7.9,0.0,6.699999999999999
619,2017년 9월 11일,22.9,25.7,21.3,9.5,264.1,4.399999999999999
620,2017년 9월 12일,23.9,28.6,20.9,2.1,0.0,7.700000000000003
621,2017년 9월 13일,23.2,27.8,19.6,0.4,0.0,8.2
622,2017년 9월 14일,22.9,27.3,19.3,3.5,0.0,8.0
623,2017년 9월 15일,22.2,24.3,21.2,8.5,0.0,3.1000000000000014
624,2017년 9월 16일,22.3,24.4,21.0,9.9,0.0,3.3999999999999986
625,2017년 9월 17일,21.7,24.2,19.9,7.5,7.2,4.300000000000001
626,2017년 9월 18일,22.8,26.8,18.3,1.0,0.0,8.5
627,2017년 9월 19일,23.3,26.7,19.2,6.5,0.0,7.5
628,2017년 9월 20일,22.7,26.0,19.3,7.0,0.0,6.699999999999999
629,2017년 9월 21일,21.5,25.6,18.0,4.0,0.0,7.600000000000001
630,2017년 9월 22일,22.2,26.6,19.2,4.3,0.0,7.400000000000002
631,2017년 9월 23일,22.1,26.5,19.3,6.8,0.0,7.199999999999999
632,2017년 9월 24일,22.7,27.6,18.5,1.9,0.0,9.1
633,2017년 9월 25일,23.9,28.1,20.8,3.5,0.0,7.300000000000001
634,2017년 9월 26일,23.2,27.0,20.6,5.4,0.0,6.399999999999999
635,2017년 9월 27일,20.4,22.0,19.1,9.6,18.3,2.8999999999999986
636,2017년 9월 28일,21.2,25.3,18.2,4.8,0.0,7.100000000000001
637,2017년 9월 29일,18.4,23.3,14.5,2.3,0.0,8.8
638,2017년 9월 30일,20.2,25.6,15.2,0.5,0.0,10.400000000000002
639,2017년 10월 1일,20.4,23.2,16.7,8.8,5.0,6.5
640,2017년 10월 2일,21.6,25.7,18.9,9.3,104.6,6.800000000000001
641,2017년 10월 3일,21.0,25.3,18.8,6.1,0.0,6.5
642,2017년 10월 4일,19.2,23.5,17.4,8.1,0.0,6.100000000000001
643,2017년 10월 5일,18.6,22.4,16.8,9.6,1.5,5.599999999999998
644,2017년 10월 6일,18.5,21.4,16.4,9.6,9.0,5.0
645,2017년 10월 7일,21.2,25.4,18.3,5.4,0.0,7.099999999999998
646,2017년 10월 8일,22.0,26.4,18.2,1.5,0.0,8.2
647,2017년 10월 9일,22.5,26.9,19.2,0.5,0.0,7.699999999999999
648,2017년 10월 10일,23.4,28.7,20.1,2.8,0.0,8.599999999999998
649,2017년 10월 11일,22.6,26.2,20.3,8.1,0.0,5.899999999999999
650,2017년 10월 12일,16.7,20.3,13.6,10.0,6.7,6.700000000000001
651,2017년 10월 13일,16.9,22.0,12.7,4.6,0.1,9.3
652,2017년 10월 14일,17.2,22.0,13.8,6.8,0.0,8.2
653,2017년 10월 15일,16.0,17.3,13.7,9.9,10.2,3.6000000000000014
654,2017년 10월 16일,17.5,20.2,16.2,9.0,0.0,4.0
655,2017년 10월 17일,17.9,21.8,15.9,7.9,0.0,5.9
656,2017년 10월 18일,17.4,18.7,16.4,9.4,0.0,2.3000000000000007
657,2017년 10월 19일,17.8,22.2,15.6,8.0,0.0,6.6
658,2017년 10월 20일,18.3,22.8,15.6,2.4,0.0,7.200000000000001
659,2017년 10월 21일,18.4,22.6,15.3,4.4,0.0,7.300000000000001
660,2017년 10월 22일,18.3,21.9,15.6,6.0,0.0,6.299999999999999
661,2017년 10월 23일,15.3,20.1,13.3,5.9,0.0,6.800000000000001
662,2017년 10월 24일,14.2,19.9,11.6,6.3,1.2,8.299999999999999
663,2017년 10월 25일,15.0,20.8,11.0,0.1,0.0,9.8
664,2017년 10월 26일,16.1,21.0,11.3,3.8,0.0,9.7
665,2017년 10월 27일,17.8,22.7,13.4,4.9,0.0,9.3
666,2017년 10월 28일,18.1,20.7,15.8,8.8,0.0,4.899999999999999
667,2017년 10월 29일,17.4,23.7,10.4,2.6,0.0,13.3
668,2017년 10월 30일,11.3,17.2,7.3,0.0,0.0,9.9
669,2017년 10월 31일,13.6,19.4,7.6,0.9,0.0,11.8
670,2017년 11월 1일,14.8,21.6,10.1,1.9,0.0,11.500000000000002
671,2017년 11월 2일,16.4,21.5,12.2,6.1,0.0,9.3
672,2017년 11월 3일,17.1,23.2,12.5,0.9,0.0,10.7
673,2017년 11월 4일,11.0,16.3,7.0,1.3,0.0,9.3
674,2017년 11월 5일,11.9,18.1,6.9,0.0,0.0,11.2
675,2017년 11월 6일,13.8,19.4,8.4,1.1,0.0,10.999999999999998
676,2017년 11월 7일,16.1,19.7,11.8,7.5,0.0,7.899999999999999
677,2017년 11월 8일,18.1,23.6,13.9,3.3,0.0,9.7
678,2017년 11월 9일,14.8,20.3,10.8,0.0,0.0,9.5
679,2017년 11월 10일,16.4,21.1,11.5,4.1,0.0,9.6
680,2017년 11월 11일,10.0,15.2,6.5,0.0,0.0,8.7
681,2017년 11월 12일,11.7,17.7,7.3,3.5,0.0,10.4
682,2017년 11월 13일,13.3,18.2,9.0,6.5,0.0,9.2
683,2017년 11월 14일,13.7,18.4,8.7,3.5,0.0,9.7
684,2017년 11월 15일,9.2,14.8,5.2,0.9,0.0,9.6
685,2017년 11월 16일,7.1,12.3,3.2,0.0,0.0,9.1
686,2017년 11월 17일,10.4,15.7,5.3,7.1,0.3,10.4
687,2017년 11월 18일,7.0,11.6,0.9,2.9,0.0,10.7
688,2017년 11월 19일,3.3,7.3,-1.0,3.5,0.0,8.3
689,2017년 11월 20일,6.0,11.1,2.4,2.8,0.0,8.7
690,2017년 11월 21일,8.5,12.8,4.3,2.3,0.0,8.5
691,2017년 11월 22일,9.3,12.7,6.5,8.9,0.0,6.199999999999999
692,2017년 11월 23일,5.6,10.4,2.7,1.1,0.0,7.7
693,2017년 11월 24일,5.8,11.0,1.9,1.5,0.0,9.1
694,2017년 11월 25일,7.2,11.6,1.6,5.3,0.0,10.0
695,2017년 11월 26일,12.2,16.8,8.0,6.3,0.0,8.8
696,2017년 11월 27일,12.3,17.3,7.7,2.6,0.0,9.6
697,2017년 11월 28일,14.1,19.8,10.7,3.5,0.0,9.1
698,2017년 11월 29일,12.8,17.2,10.4,5.9,0.0,6.799999999999999
699,2017년 11월 30일,7.3,11.1,1.7,6.3,0.0,9.4
700,2017년 12월 1일,2.4,7.9,-1.3,1.4,0.0,9.2
701,2017년 12월 2일,5.0,10.7,0.4,3.1,0.0,10.3
702,2017년 12월 3일,7.9,14.5,3.0,4.3,0.0,11.5
703,2017년 12월 4일,7.0,11.6,-0.5,2.3,0.0,12.1
704,2017년 12월 5일,0.4,4.8,-2.4,0.0,0.0,7.199999999999999
705,2017년 12월 6일,3.8,9.8,-1.6,0.0,0.0,11.4
706,2017년 12월 7일,6.9,11.6,3.4,4.6,0.0,8.2
707,2017년 12월 8일,1.5,5.6,-1.2,0.4,0.0,6.8
708,2017년 12월 9일,3.4,8.5,-1.9,3.8,0.0,10.4
709,2017년 12월 10일,6.7,10.8,3.9,5.4,0.2,6.9
710,2017년 12월 11일,1.2,5.7,-3.2,1.3,0.0,8.9
711,2017년 12월 12일,-2.7,1.6,-6.1,1.0,0.0,7.699999999999999
712,2017년 12월 13일,-1.3,4.5,-5.8,0.0,0.0,10.3
713,2017년 12월 14일,2.9,9.8,-3.4,4.8,0.0,13.2
714,2017년 12월 15일,4.8,9.9,1.0,3.6,0.0,8.9
715,2017년 12월 16일,1.9,5.4,-2.8,3.8,0.0,8.2
716,2017년 12월 17일,-1.4,2.8,-5.4,0.0,0.0,8.2
717,2017년 12월 18일,2.6,7.5,-3.2,1.3,0.0,10.7
718,2017년 12월 19일,3.5,7.6,-1.0,1.1,0.0,8.6
719,2017년 12월 20일,1.9,8.2,-2.9,0.0,0.0,11.1
720,2017년 12월 21일,4.3,9.8,0.8,0.0,0.0,9.0
721,2017년 12월 22일,5.1,10.6,0.4,0.9,0.0,10.2
722,2017년 12월 23일,8.0,13.4,4.0,4.4,0.0,9.4
723,2017년 12월 24일,8.8,13.4,4.2,7.4,10.4,9.2
724,2017년 12월 25일,3.4,7.5,0.1,0.0,0.0,7.4
725,2017년 12월 26일,3.0,8.9,-0.7,1.3,0.0,9.6
726,2017년 12월 27일,-0.6,3.7,-4.5,0.0,0.0,8.2
727,2017년 12월 28일,2.0,6.2,-1.5,3.1,0.0,7.7
728,2017년 12월 29일,5.8,11.4,1.3,0.6,0.0,10.1
729,2017년 12월 30일,6.9,12.6,2.6,6.1,0.0,10.0
730,2017년 12월 31일,5.5,9.3,1.2,1.4,0.0,8.100000000000001
731,2018년 1월 1일,2.7,7.4,-1.1,0.0,0.0,8.5
732,2018년 1월 2일,4.1,9.4,-0.3,1.9,0.0,9.7
733,2018년 1월 3일,2.6,6.9,-0.2,3.6,0.0,7.1000000000000005
734,2018년 1월 4일,2.8,7.7,-1.7,7.4,0.0,9.4
735,2018년 1월 5일,4.1,9.7,0.7,3.8,0.8,9.0
736,2018년 1월 6일,3.1,8.5,-0.8,0.4,0.0,9.3
737,2018년 1월 7일,5.4,9.4,0.4,7.8,0.1,9.0
738,2018년 1월 8일,5.8,7.4,4.3,9.4,6.4,3.1000000000000005
739,2018년 1월 9일,1.9,4.7,0.1,3.4,0.0,4.6000000000000005
740,2018년 1월 10일,-0.7,2.5,-4.8,2.1,0.2,7.3
741,2018년 1월 11일,-4.6,0.0,-7.4,0.0,0.0,7.4
742,2018년 1월 12일,-4.8,0.1,-9.4,0.0,0.0,9.5
743,2018년 1월 13일,-0.2,5.6,-5.7,0.6,0.0,11.3
744,2018년 1월 14일,3.5,9.1,-1.1,3.6,0.0,10.2
745,2018년 1월 15일,9.3,14.0,4.2,2.1,0.1,9.8
746,2018년 1월 16일,8.8,11.0,5.5,9.5,27.6,5.5
747,2018년 1월 17일,6.4,8.3,5.4,6.3,5.4,2.9000000000000004
748,2018년 1월 18일,7.2,11.6,4.1,3.1,0.0,7.5
749,2018년 1월 19일,6.0,11.9,1.8,0.9,0.0,10.1
750,2018년 1월 20일,5.2,10.5,0.7,0.6,0.0,9.8
751,2018년 1월 21일,6.5,11.5,2.1,5.8,0.0,9.4
752,2018년 1월 22일,6.1,7.6,4.7,6.9,0.3,2.8999999999999995
753,2018년 1월 23일,-1.3,6.1,-5.4,1.3,0.0,11.5
754,2018년 1월 24일,-6.7,-2.2,-9.8,1.3,0.0,7.6
755,2018년 1월 25일,-5.1,0.2,-9.8,5.5,0.0,10.0
756,2018년 1월 26일,-5.4,0.3,-9.9,1.5,0.0,10.2
757,2018년 1월 27일,-1.4,5.4,-8.6,2.5,0.0,14.0
758,2018년 1월 28일,1.4,5.5,-1.0,5.8,0.0,6.5
759,2018년 1월 29일,-2.4,2.4,-6.0,1.0,0.0,8.4
760,2018년 1월 30일,-2.1,3.0,-6.8,4.1,0.0,9.8
761,2018년 1월 31일,1.9,6.8,-3.4,7.1,0.0,10.2
762,2018년 2월 1일,3.3,9.4,-0.6,0.1,0.0,10.0
763,2018년 2월 2일,2.6,7.4,-0.8,6.5,0.0,8.200000000000001
764,2018년 2월 3일,-0.2,4.3,-4.8,0.0,0.0,9.1
765,2018년 2월 4일,-4.7,-0.2,-8.0,0.0,0.0,7.8
766,2018년 2월 5일,-4.4,1.5,-8.0,0.0,0.0,9.5
767,2018년 2월 6일,-5.1,0.5,-8.9,0.0,0.0,9.4
768,2018년 2월 7일,-3.5,3.1,-9.6,0.0,0.0,12.7
769,2018년 2월 8일,0.8,6.8,-4.5,1.5,0.0,11.3
770,2018년 2월 9일,6.1,10.9,0.0,7.6,0.2,10.9
771,2018년 2월 10일,6.4,11.6,1.1,7.5,0.0,10.5
772,2018년 2월 11일,-1.1,3.5,-4.6,2.4,0.0,8.1
773,2018년 2월 12일,-0.8,3.5,-4.0,1.3,0.0,7.5
774,2018년 2월 13일,1.8,6.7,-2.6,0.0,0.0,9.3
775,2018년 2월 14일,8.5,12.9,1.9,4.5,0.0,11.0
776,2018년 2월 15일,7.8,11.9,5.1,7.0,0.0,6.800000000000001
777,2018년 2월 16일,6.6,11.6,3.6,6.1,0.0,8.0
778,2018년 2월 17일,4.1,9.5,0.2,2.6,0.0,9.3
779,2018년 2월 18일,4.8,9.9,0.1,7.1,0.0,9.8
780,2018년 2월 19일,7.0,11.2,4.1,7.5,0.0,7.1
781,2018년 2월 20일,8.3,13.8,3.2,4.1,0.0,10.6
782,2018년 2월 21일,5.3,9.8,2.6,5.5,0.0,7.200000000000001
783,2018년 2월 22일,4.2,8.9,0.2,2.5,0.0,8.700000000000001
784,2018년 2월 23일,6.8,12.3,1.9,0.0,0.0,10.4
785,2018년 2월 24일,8.6,14.7,5.5,5.3,0.0,9.2
786,2018년 2월 25일,8.6,13.9,5.6,7.4,0.0,8.3
787,2018년 2월 26일,7.5,11.9,3.2,0.0,0.0,8.7
788,2018년 2월 27일,9.2,14.7,4.2,4.5,0.0,10.5
789,2018년 2월 28일,9.6,12.3,7.6,9.8,52.3,4.700000000000001
790,2018년 3월 1일,7.4,12.0,2.7,4.4,0.0,9.3
791,2018년 3월 2일,4.9,9.8,-0.7,2.4,0.0,10.5
792,2018년 3월 3일,9.6,16.4,4.1,3.6,0.0,12.3
793,2018년 3월 4일,13.2,15.4,10.2,8.3,39.1,5.200000000000001
794,2018년 3월 5일,6.5,13.4,3.4,8.9,7.7,10.0
795,2018년 3월 6일,6.4,11.4,3.1,5.1,0.0,8.3
796,2018년 3월 7일,7.2,9.7,5.0,9.8,3.8,4.699999999999999
797,2018년 3월 8일,4.9,6.3,4.2,9.0,23.5,2.1
798,2018년 3월 9일,4.8,9.4,2.2,7.0,0.0,7.2
799,2018년 3월 10일,7.6,11.2,3.4,4.1,0.0,7.799999999999999
800,2018년 3월 11일,9.7,15.6,4.3,0.0,0.0,11.3
801,2018년 3월 12일,11.2,15.8,6.0,0.0,0.0,9.8
802,2018년 3월 13일,13.3,17.3,9.7,0.1,0.0,7.600000000000001
803,2018년 3월 14일,15.3,19.0,12.4,2.8,0.0,6.6
804,2018년 3월 15일,14.3,15.6,10.1,9.9,62.0,5.5
805,2018년 3월 16일,5.3,10.3,2.4,6.4,2.5,7.9
806,2018년 3월 17일,6.6,10.8,2.3,3.8,0.0,8.5
807,2018년 3월 18일,10.7,16.4,4.9,7.8,5.0,11.499999999999998
808,2018년 3월 19일,9.6,12.8,5.4,10.0,37.1,7.4
809,2018년 3월 20일,5.7,8.5,3.0,9.9,3.4,5.5
810,2018년 3월 21일,2.9,4.4,1.0,10.0,22.0,3.4000000000000004
811,2018년 3월 22일,6.8,14.3,2.0,3.5,0.0,12.3
812,2018년 3월 23일,9.6,15.6,4.7,0.0,0.0,10.9
813,2018년 3월 24일,12.4,18.5,6.6,1.5,0.0,11.9
814,2018년 3월 25일,13.9,19.4,8.8,0.0,0.0,10.599999999999998
815,2018년 3월 26일,15.5,21.4,12.1,1.0,0.0,9.3
816,2018년 3월 27일,16.0,21.1,11.4,0.0,0.0,9.7
817,2018년 3월 28일,15.6,19.4,11.5,0.3,0.0,7.899999999999999
818,2018년 3월 29일,15.1,22.3,11.2,1.4,0.0,11.1
819,2018년 3월 30일,12.7,17.2,10.2,0.0,0.0,7.0
820,2018년 3월 31일,14.1,18.3,9.0,0.0,0.0,9.3
821,2018년 4월 1일,16.3,19.5,13.4,5.5,0.0,6.1
822,2018년 4월 2일,17.9,21.3,15.3,0.6,0.0,6.0
823,2018년 4월 3일,18.2,21.5,15.6,2.8,0.0,5.9
824,2018년 4월 4일,11.1,17.6,8.5,10.0,5.9,9.1
825,2018년 4월 5일,10.5,12.1,8.8,10.0,0.0,3.299999999999999
826,2018년 4월 6일,10.7,16.4,6.6,7.3,21.0,9.8
827,2018년 4월 7일,6.5,10.2,4.1,4.5,0.0,6.1
828,2018년 4월 8일,8.8,11.9,3.0,1.9,0.0,8.9
829,2018년 4월 9일,13.6,18.8,10.8,4.0,0.0,8.0
830,2018년 4월 10일,14.9,18.3,9.6,6.4,0.0,8.700000000000001
831,2018년 4월 11일,18.7,22.2,15.7,6.1,0.2,6.5
832,2018년 4월 12일,16.3,21.3,13.0,6.5,0.0,8.3
833,2018년 4월 13일,13.7,17.4,11.6,8.0,0.0,5.799999999999999
834,2018년 4월 14일,12.5,16.4,11.1,9.9,34.1,5.299999999999999
835,2018년 4월 15일,13.9,19.6,9.5,3.8,0.0,10.1
836,2018년 4월 16일,12.8,16.7,8.5,5.0,0.0,8.2
837,2018년 4월 17일,13.9,17.8,11.0,4.6,0.0,6.800000000000001
838,2018년 4월 18일,15.3,19.8,12.1,0.0,0.0,7.700000000000001
839,2018년 4월 19일,15.8,19.3,11.4,0.0,0.0,7.9
840,2018년 4월 20일,18.8,23.9,14.5,0.0,0.0,9.4
841,2018년 4월 21일,18.9,23.3,13.8,2.9,0.0,9.5
842,2018년 4월 22일,17.1,22.4,13.5,9.1,0.0,8.899999999999999
843,2018년 4월 23일,11.8,13.5,11.0,10.0,34.8,2.5
844,2018년 4월 24일,12.0,14.7,10.6,9.8,60.4,4.1
845,2018년 4월 25일,13.3,18.6,8.0,0.4,0.0,10.6
846,2018년 4월 26일,14.5,18.1,9.3,5.6,0.0,8.8
847,2018년 4월 27일,16.0,24.3,12.4,2.9,0.0,11.9
848,2018년 4월 28일,16.5,20.7,11.1,0.0,0.0,9.6
849,2018년 4월 29일,17.1,21.1,14.5,2.8,0.0,6.600000000000001
850,2018년 4월 30일,19.0,22.7,15.2,3.8,0.0,7.5
851,2018년 5월 1일,18.3,22.6,16.1,8.8,0.0,6.5
852,2018년 5월 2일,15.2,17.5,13.0,8.6,17.0,4.5
853,2018년 5월 3일,14.2,19.7,11.2,1.1,0.0,8.5
854,2018년 5월 4일,14.8,18.5,10.2,0.3,0.0,8.3
855,2018년 5월 5일,16.9,20.2,13.6,5.6,0.0,6.6
856,2018년 5월 6일,16.2,17.6,14.8,10.0,42.0,2.8000000000000007
857,2018년 5월 7일,14.8,16.7,13.9,9.5,30.7,2.799999999999999
858,2018년 5월 8일,14.2,15.6,12.7,9.3,0.0,2.9000000000000004
859,2018년 5월 9일,13.2,16.7,11.3,6.9,0.0,5.399999999999999
860,2018년 5월 10일,14.3,18.3,9.8,1.6,0.0,8.5
861,2018년 5월 11일,17.1,21.3,12.7,4.5,0.0,8.600000000000001
862,2018년 5월 12일,17.8,18.9,16.3,9.9,2.6,2.599999999999998
863,2018년 5월 13일,19.2,23.3,16.8,5.3,18.4,6.5
864,2018년 5월 14일,20.0,23.1,16.0,0.0,0.0,7.100000000000001
865,2018년 5월 15일,21.4,25.1,18.7,5.5,0.0,6.400000000000002
866,2018년 5월 16일,20.7,21.6,19.6,10.0,3.8,2.0
867,2018년 5월 17일,20.9,21.6,20.0,10.0,6.6,1.6000000000000014
868,2018년 5월 18일,16.3,20.9,12.9,10.0,1.9,7.999999999999998
869,2018년 5월 19일,14.7,18.8,12.7,6.5,0.0,6.100000000000001
870,2018년 5월 20일,15.4,19.6,12.3,6.3,0.0,7.300000000000001
871,2018년 5월 21일,17.2,22.4,13.5,6.1,0.0,8.899999999999999
872,2018년 5월 22일,18.0,22.4,14.1,5.5,4.1,8.299999999999999
873,2018년 5월 23일,18.1,24.9,15.0,4.8,27.6,9.9
874,2018년 5월 24일,19.4,23.8,14.1,3.0,0.0,9.7
875,2018년 5월 25일,21.1,26.0,18.4,6.5,0.0,7.600000000000001
876,2018년 5월 26일,20.5,26.6,17.4,1.1,0.0,9.200000000000005
877,2018년 5월 27일,20.2,24.9,16.1,6.9,0.0,8.799999999999997
878,2018년 5월 28일,19.5,21.3,17.7,8.3,0.6,3.6000000000000014
879,2018년 5월 29일,21.0,26.1,17.5,7.6,0.0,8.600000000000001
880,2018년 5월 30일,21.9,26.0,18.6,7.1,0.5,7.399999999999999
881,2018년 5월 31일,20.2,24.0,17.7,6.0,0.0,6.300000000000001
882,2018년 6월 1일,21.6,25.4,17.4,0.1,0.0,8.0
883,2018년 6월 2일,22.9,28.2,19.4,1.5,0.0,8.8
884,2018년 6월 3일,21.3,25.1,18.4,3.5,0.0,6.700000000000003
885,2018년 6월 4일,22.2,26.3,16.9,6.9,0.0,9.400000000000002
886,2018년 6월 5일,19.7,21.9,18.7,9.1,5.7,3.1999999999999997
887,2018년 6월 6일,21.6,26.0,18.3,3.6,0.0,7.699999999999999
888,2018년 6월 7일,21.8,25.5,18.8,0.3,0.0,6.699999999999999
889,2018년 6월 8일,22.8,27.8,20.6,4.1,0.0,7.199999999999999
890,2018년 6월 9일,21.2,24.7,18.7,5.1,0.0,6.0
891,2018년 6월 10일,19.3,23.5,17.0,9.8,5.2,6.5
892,2018년 6월 11일,17.2,21.2,15.5,9.6,32.9,5.699999999999999
893,2018년 6월 12일,18.3,21.6,16.2,9.6,0.0,5.400000000000002
894,2018년 6월 13일,19.6,23.1,17.4,7.1,0.0,5.700000000000003
895,2018년 6월 14일,19.9,23.4,17.6,5.5,0.0,5.799999999999997
896,2018년 6월 15일,19.3,23.6,17.1,6.1,0.0,6.5
897,2018년 6월 16일,18.5,22.9,16.2,5.6,0.0,6.699999999999999
898,2018년 6월 17일,20.9,25.9,15.1,6.5,0.0,10.8
899,2018년 6월 18일,22.8,26.2,19.8,7.6,0.0,6.399999999999999
900,2018년 6월 19일,21.6,26.4,19.8,9.6,6.8,6.599999999999998
901,2018년 6월 20일,22.8,27.0,19.4,6.0,0.5,7.600000000000001
902,2018년 6월 21일,24.7,30.3,21.0,4.5,0.0,9.3
903,2018년 6월 22일,24.0,27.5,20.8,8.3,0.0,6.699999999999999
904,2018년 6월 23일,23.0,26.7,20.8,5.6,0.9,5.899999999999999
