,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
905,2018년 6월 24일,24.7,31.3,21.1,0.3,0.0,10.2
906,2018년 6월 25일,23.3,26.5,20.8,5.3,0.0,5.699999999999999
907,2018년 6월 26일,22.8,24.1,21.0,9.9,1.5,3.1000000000000014
908,2018년 6월 27일,23.1,25.1,22.2,9.6,6.7,2.900000000000002
909,2018년 6월 28일,21.2,22.6,18.5,10.0,131.1,4.100000000000001
910,2018년 6월 29일,22.2,24.3,21.2,9.8,11.0,3.1000000000000014
911,2018년 6월 30일,21.0,23.0,19.8,9.5,74.4,3.1999999999999997
912,2018년 7월 1일,24.5,28.5,19.8,9.4,13.9,8.7
913,2018년 7월 2일,25.4,29.4,22.9,9.5,2.7,6.5
914,2018년 7월 3일,22.7,24.4,22.1,10.0,90.9,2.299999999999997
915,2018년 7월 4일,25.0,29.5,22.2,7.3,1.3,7.300000000000001
916,2018년 7월 5일,22.9,25.8,21.7,10.0,5.3,4.100000000000001
917,2018년 7월 6일,20.8,21.7,19.3,9.8,2.9,2.3999999999999986
918,2018년 7월 7일,20.0,22.7,18.6,8.8,0.0,4.099999999999998
919,2018년 7월 8일,19.7,23.4,17.8,9.4,0.0,5.599999999999998
920,2018년 7월 9일,20.0,22.3,18.4,8.8,4.0,3.900000000000002
921,2018년 7월 10일,24.0,28.7,19.5,7.8,0.0,9.2
922,2018년 7월 11일,26.6,30.3,22.6,5.4,0.0,7.699999999999999
923,2018년 7월 12일,27.4,30.3,25.1,4.9,0.0,5.199999999999999
924,2018년 7월 13일,27.0,29.9,24.8,2.4,0.0,5.099999999999998
925,2018년 7월 14일,27.6,31.0,24.8,0.0,0.0,6.199999999999999
926,2018년 7월 15일,27.2,30.6,23.6,0.0,0.0,7.0
927,2018년 7월 16일,27.1,30.8,23.4,0.0,0.0,7.400000000000002
928,2018년 7월 17일,27.6,30.8,24.7,0.0,0.0,6.100000000000001
929,2018년 7월 18일,28.1,32.3,25.2,0.0,0.0,7.099999999999998
930,2018년 7월 19일,29.1,32.2,25.7,0.0,0.0,6.500000000000004
931,2018년 7월 20일,29.6,33.7,26.0,0.0,0.0,7.700000000000003
932,2018년 7월 21일,29.2,32.6,26.8,1.3,0.0,5.800000000000001
933,2018년 7월 22일,29.7,33.2,26.9,5.5,0.0,6.300000000000004
934,2018년 7월 23일,29.5,33.0,27.5,4.1,0.0,5.5
935,2018년 7월 24일,29.3,32.6,26.7,0.9,0.0,5.900000000000002
936,2018년 7월 25일,29.6,33.1,26.5,0.5,0.0,6.600000000000001
937,2018년 7월 26일,30.4,34.0,27.8,1.3,0.0,6.199999999999999
938,2018년 7월 27일,29.8,33.3,27.5,5.6,0.0,5.799999999999997
939,2018년 7월 28일,29.3,32.5,26.9,2.1,0.0,5.600000000000001
940,2018년 7월 29일,29.3,35.4,25.5,7.4,1.0,9.9
941,2018년 7월 30일,28.9,33.2,25.5,3.9,0.1,7.700000000000003
942,2018년 7월 31일,29.8,33.9,26.3,1.1,0.0,7.599999999999998
943,2018년 8월 1일,30.3,34.6,27.1,0.1,0.0,7.5
944,2018년 8월 2일,30.0,33.6,27.1,0.4,0.0,6.5
945,2018년 8월 3일,29.9,33.4,27.3,0.3,0.0,6.099999999999998
946,2018년 8월 4일,30.1,33.8,27.2,0.9,0.0,6.599999999999998
947,2018년 8월 5일,31.3,36.4,28.1,0.9,0.0,8.299999999999997
948,2018년 8월 6일,29.9,33.5,28.0,7.5,0.0,5.5
949,2018년 8월 7일,28.4,32.2,26.1,4.1,0.0,6.100000000000001
950,2018년 8월 8일,27.9,31.7,24.9,2.6,0.0,6.800000000000001
951,2018년 8월 9일,28.4,32.8,25.1,5.5,14.3,7.699999999999996
952,2018년 8월 10일,26.7,28.2,25.9,9.3,0.0,2.3000000000000007
953,2018년 8월 11일,27.3,31.5,24.6,6.8,0.7,6.899999999999999
954,2018년 8월 12일,28.8,32.7,26.3,7.8,0.0,6.400000000000002
955,2018년 8월 13일,30.9,34.9,27.3,3.9,0.0,7.599999999999998
956,2018년 8월 14일,29.9,33.7,27.5,5.3,0.0,6.200000000000003
957,2018년 8월 15일,28.6,34.0,25.6,7.4,23.8,8.399999999999999
958,2018년 8월 16일,26.2,28.1,23.7,9.5,1.7,4.400000000000002
959,2018년 8월 17일,25.2,28.8,23.2,4.0,0.0,5.600000000000001
960,2018년 8월 18일,25.0,28.9,22.2,3.9,0.0,6.699999999999999
961,2018년 8월 19일,25.3,30.0,21.2,2.9,0.0,8.8
962,2018년 8월 20일,26.2,29.7,22.6,1.3,0.0,7.099999999999998
963,2018년 8월 21일,28.6,32.9,24.1,3.4,0.0,8.799999999999997
964,2018년 8월 22일,29.8,32.6,27.5,8.8,0.0,5.100000000000001
965,2018년 8월 23일,28.0,30.0,26.3,9.6,2.7,3.6999999999999993
966,2018년 8월 24일,26.7,30.0,25.1,5.8,3.1,4.899999999999999
967,2018년 8월 25일,25.7,28.0,24.6,8.1,2.4,3.3999999999999986
968,2018년 8월 26일,25.9,29.1,23.9,9.5,24.5,5.200000000000003
969,2018년 8월 27일,26.0,27.1,23.9,9.0,58.1,3.200000000000003
970,2018년 8월 28일,27.1,30.5,25.5,5.6,0.0,5.0
971,2018년 8월 29일,27.3,30.2,24.7,4.5,0.0,5.5
972,2018년 8월 30일,27.5,30.2,25.4,6.8,0.7,4.800000000000001
973,2018년 8월 31일,26.0,28.0,23.7,8.5,37.7,4.300000000000001
974,2018년 9월 1일,21.6,24.6,19.3,8.9,82.8,5.300000000000001
975,2018년 9월 2일,22.8,26.0,20.9,9.1,3.3,5.100000000000001
976,2018년 9월 3일,24.7,26.6,22.4,9.3,57.2,4.200000000000003
977,2018년 9월 4일,25.1,30.0,21.6,5.5,0.0,8.399999999999999
978,2018년 9월 5일,24.3,28.1,19.7,3.3,0.0,8.400000000000002
979,2018년 9월 6일,23.8,26.3,21.7,8.6,0.0,4.600000000000001
980,2018년 9월 7일,21.7,24.0,19.8,9.9,15.6,4.199999999999999
981,2018년 9월 8일,21.3,23.9,19.2,9.6,0.0,4.699999999999999
982,2018년 9월 9일,22.3,26.5,20.6,8.6,0.0,5.899999999999999
983,2018년 9월 10일,21.5,26.0,19.0,4.1,0.0,7.0
984,2018년 9월 11일,21.2,25.8,18.4,6.9,0.0,7.400000000000002
985,2018년 9월 12일,23.2,28.1,19.7,7.0,0.0,8.400000000000002
986,2018년 9월 13일,21.8,23.2,20.7,9.9,8.6,2.5
987,2018년 9월 14일,21.8,23.0,20.5,9.6,47.7,2.5
988,2018년 9월 15일,22.6,25.1,20.8,9.5,1.4,4.300000000000001
989,2018년 9월 16일,24.9,28.1,22.0,5.5,0.0,6.100000000000001
990,2018년 9월 17일,23.8,27.7,21.7,6.9,0.0,6.0
991,2018년 9월 18일,24.0,28.0,21.7,4.3,0.0,6.300000000000001
992,2018년 9월 19일,23.2,26.2,20.9,8.1,0.0,5.300000000000001
993,2018년 9월 20일,20.6,21.6,20.1,9.5,11.4,1.5
994,2018년 9월 21일,20.7,21.9,19.3,9.5,27.2,2.599999999999998
995,2018년 9월 22일,22.4,27.5,19.1,4.9,0.0,8.399999999999999
996,2018년 9월 23일,22.3,26.9,19.2,7.0,0.0,7.699999999999999
997,2018년 9월 24일,19.6,22.0,16.8,8.1,0.0,5.199999999999999
998,2018년 9월 25일,19.8,25.5,14.9,2.0,0.0,10.6
999,2018년 9월 26일,20.0,24.2,17.3,6.4,2.4,6.899999999999999
1000,2018년 9월 27일,19.6,23.8,17.0,1.4,0.0,6.800000000000001
1001,2018년 9월 28일,19.9,24.8,16.8,6.8,0.0,8.0
1002,2018년 9월 29일,18.0,19.1,17.2,9.9,37.1,1.900000000000002
1003,2018년 9월 30일,19.6,25.2,15.9,5.8,13.7,9.3
1004,2018년 10월 1일,17.9,22.4,15.2,3.0,0.0,7.199999999999999
1005,2018년 10월 2일,17.3,22.3,14.0,1.4,0.0,8.3
1006,2018년 10월 3일,18.6,24.6,14.5,2.5,0.0,10.1
1007,2018년 10월 4일,20.1,25.0,16.4,7.4,1.1,8.600000000000001
1008,2018년 10월 5일,19.5,20.3,18.1,10.0,51.3,2.1999999999999997
1009,2018년 10월 6일,21.6,23.6,19.2,7.1,67.4,4.400000000000002
1010,2018년 10월 7일,20.8,25.6,18.2,1.9,0.0,7.400000000000002
1011,2018년 10월 8일,18.6,23.7,15.5,2.1,0.0,8.2
1012,2018년 10월 9일,18.1,21.1,15.5,9.1,0.0,5.600000000000001
1013,2018년 10월 10일,17.1,20.9,12.6,9.1,0.0,8.299999999999999
1014,2018년 10월 11일,13.3,17.5,10.6,4.6,0.0,6.9
1015,2018년 10월 12일,13.9,18.5,9.5,0.5,0.0,9.0
1016,2018년 10월 13일,16.1,21.5,11.7,4.0,0.0,9.8
1017,2018년 10월 14일,17.1,22.1,12.8,4.1,0.0,9.3
1018,2018년 10월 15일,17.2,22.5,14.9,5.4,0.0,7.6
1019,2018년 10월 16일,16.1,20.2,13.9,8.9,0.0,6.299999999999999
1020,2018년 10월 17일,16.5,21.6,12.8,1.9,0.0,8.8
1021,2018년 10월 18일,15.9,20.8,12.1,1.3,0.0,8.700000000000001
1022,2018년 10월 19일,15.5,21.6,11.4,1.3,0.0,10.2
1023,2018년 10월 20일,15.5,21.4,10.8,0.5,0.0,10.599999999999998
1024,2018년 10월 21일,16.2,22.2,11.3,0.0,0.0,10.9
1025,2018년 10월 22일,17.1,22.8,13.1,7.0,0.0,9.7
1026,2018년 10월 23일,18.0,22.7,15.7,5.0,0.0,7.0
1027,2018년 10월 24일,15.7,21.9,12.5,0.0,0.0,9.4
1028,2018년 10월 25일,16.5,22.4,12.2,0.6,0.0,10.2
1029,2018년 10월 26일,15.9,19.0,13.6,6.8,3.9,5.4
1030,2018년 10월 27일,13.0,16.0,9.6,1.9,0.0,6.4
1031,2018년 10월 28일,13.8,18.3,8.1,2.0,0.0,10.2
1032,2018년 10월 29일,14.4,19.4,10.6,2.4,0.0,8.799999999999999
1033,2018년 10월 30일,10.8,15.4,8.0,0.0,0.0,7.4
1034,2018년 10월 31일,11.6,16.5,7.9,2.1,0.0,8.6
1035,2018년 11월 1일,11.5,17.8,7.9,0.1,0.0,9.9
1036,2018년 11월 2일,13.3,19.6,8.2,0.0,0.0,11.400000000000002
1037,2018년 11월 3일,13.9,20.7,9.2,2.3,0.0,11.5
1038,2018년 11월 4일,15.3,22.5,11.0,1.1,0.0,11.5
1039,2018년 11월 5일,15.1,21.3,10.4,0.8,0.0,10.9
1040,2018년 11월 6일,16.4,22.0,12.2,2.6,0.0,9.8
1041,2018년 11월 7일,16.9,20.1,14.7,9.3,0.0,5.400000000000002
1042,2018년 11월 8일,16.8,18.8,15.2,9.6,101.2,3.6000000000000014
1043,2018년 11월 9일,14.3,17.9,11.8,3.0,0.0,6.099999999999998
1044,2018년 11월 10일,14.2,19.6,10.6,0.0,0.0,9.000000000000002
1045,2018년 11월 11일,14.4,20.6,10.2,5.9,1.0,10.400000000000002
1046,2018년 11월 12일,12.6,15.2,11.0,8.9,2.8,4.199999999999999
1047,2018년 11월 13일,12.8,18.4,10.3,3.8,0.0,8.099999999999998
1048,2018년 11월 14일,12.7,19.1,9.0,1.1,0.0,10.1
1049,2018년 11월 15일,13.3,18.8,8.9,2.3,0.0,9.9
1050,2018년 11월 16일,12.7,16.5,10.5,8.0,0.0,6.0
1051,2018년 11월 17일,12.4,18.1,9.7,1.6,0.0,8.400000000000002
1052,2018년 11월 18일,10.3,12.9,9.1,8.0,0.0,3.8000000000000007
1053,2018년 11월 19일,11.1,17.2,7.6,3.0,0.0,9.6
1054,2018년 11월 20일,10.2,15.3,6.6,0.3,0.0,8.700000000000001
1055,2018년 11월 21일,10.9,13.5,7.9,9.1,0.0,5.6
1056,2018년 11월 22일,7.5,12.3,4.2,1.3,0.0,8.100000000000001
1057,2018년 11월 23일,6.1,11.9,2.7,0.6,0.0,9.2
1058,2018년 11월 24일,7.7,12.5,3.2,4.0,2.3,9.3
1059,2018년 11월 25일,9.7,14.8,6.2,3.8,0.0,8.600000000000001
1060,2018년 11월 26일,11.1,16.8,5.8,2.6,0.0,11.0
1061,2018년 11월 27일,14.0,19.9,10.6,0.5,0.0,9.3
1062,2018년 11월 28일,11.6,17.8,7.9,1.1,0.0,9.9
1063,2018년 11월 29일,10.4,15.9,6.0,2.8,0.0,9.9
1064,2018년 11월 30일,11.4,16.4,7.4,1.0,0.0,8.999999999999998
1065,2018년 12월 1일,10.4,14.2,7.8,7.6,0.0,6.4
1066,2018년 12월 2일,14.1,18.8,9.5,5.0,0.0,9.3
1067,2018년 12월 3일,16.8,18.8,14.5,8.4,17.2,4.300000000000001
1068,2018년 12월 4일,14.6,16.8,10.3,9.3,27.9,6.5
1069,2018년 12월 5일,9.7,14.9,4.8,5.1,0.0,10.1
1070,2018년 12월 6일,7.3,9.8,5.1,9.6,3.1,4.700000000000001
1071,2018년 12월 7일,0.5,5.2,-3.2,9.0,0.0,8.4
1072,2018년 12월 8일,-1.9,3.0,-5.4,2.5,0.0,8.4
1073,2018년 12월 9일,-0.5,4.9,-4.1,5.1,0.0,9.0
1074,2018년 12월 10일,4.0,10.7,-2.4,0.9,0.0,13.1
1075,2018년 12월 11일,5.8,8.3,3.0,9.1,2.8,5.300000000000001
1076,2018년 12월 12일,2.9,7.2,0.5,0.0,0.0,6.7
1077,2018년 12월 13일,3.2,8.1,-1.5,1.0,0.0,9.6
1078,2018년 12월 14일,1.2,6.2,-2.2,0.0,0.0,8.4
1079,2018년 12월 15일,4.0,10.4,-1.5,1.9,0.0,11.9
1080,2018년 12월 16일,4.7,8.7,3.3,7.0,4.4,5.4
1081,2018년 12월 17일,5.9,9.4,3.1,1.0,0.0,6.300000000000001
1082,2018년 12월 18일,5.6,9.7,1.8,0.6,0.0,7.899999999999999
1083,2018년 12월 19일,9.6,13.7,5.2,3.8,0.0,8.5
1084,2018년 12월 20일,10.3,12.2,8.3,6.9,0.0,3.899999999999999
1085,2018년 12월 21일,11.9,17.2,8.0,1.8,0.0,9.2
1086,2018년 12월 22일,12.5,17.6,9.4,3.8,0.0,8.200000000000001
1087,2018년 12월 23일,8.8,13.3,3.9,4.5,3.6,9.4
1088,2018년 12월 24일,3.9,8.2,0.9,1.6,0.0,7.299999999999999
1089,2018년 12월 25일,5.0,9.9,0.2,6.3,0.0,9.7
1090,2018년 12월 26일,6.9,11.0,3.8,8.5,0.0,7.2
1091,2018년 12월 27일,0.5,4.9,-4.7,2.8,0.0,9.6
1092,2018년 12월 28일,-3.5,1.2,-7.1,0.0,0.0,8.299999999999999
1093,2018년 12월 29일,-2.2,2.1,-5.5,0.0,0.0,7.6
1094,2018년 12월 30일,-0.7,5.6,-5.2,2.6,0.0,10.8
1095,2018년 12월 31일,3.9,10.6,-0.1,6.1,0.0,10.7
1096,2019년 1월 1일,1.0,5.5,-1.9,0.4,0.0,7.4
1097,2019년 1월 2일,1.2,6.4,-2.5,0.0,0.0,8.9
1098,2019년 1월 3일,3.0,8.4,-1.7,0.0,0.0,10.1
1099,2019년 1월 4일,5.0,8.2,1.4,5.4,0.0,6.799999999999999
1100,2019년 1월 5일,5.5,10.7,2.2,4.6,0.0,8.5
1101,2019년 1월 6일,4.4,10.7,1.3,4.3,0.0,9.4
1102,2019년 1월 7일,4.4,9.5,0.7,2.9,0.0,8.8
1103,2019년 1월 8일,3.2,8.2,-0.7,3.6,0.0,8.899999999999999
1104,2019년 1월 9일,2.3,7.6,-2.6,5.3,0.0,10.2
1105,2019년 1월 10일,4.8,9.0,2.5,4.8,0.0,6.5
1106,2019년 1월 11일,6.2,12.2,0.4,5.0,0.0,11.8
1107,2019년 1월 12일,6.2,8.3,4.7,8.9,0.7,3.6000000000000005
1108,2019년 1월 13일,6.8,12.5,3.2,2.6,0.0,9.3
1109,2019년 1월 14일,7.3,13.5,2.4,3.0,0.0,11.1
1110,2019년 1월 15일,5.6,10.4,1.4,6.0,0.0,9.0
1111,2019년 1월 16일,0.0,5.6,-4.4,1.5,0.0,10.0
1112,2019년 1월 17일,2.4,7.6,-2.0,0.9,0.0,9.6
1113,2019년 1월 18일,5.5,10.8,1.1,2.1,0.0,9.7
1114,2019년 1월 19일,7.5,12.2,4.2,8.0,0.5,7.999999999999999
1115,2019년 1월 20일,5.5,10.6,0.5,2.0,0.2,10.1
1116,2019년 1월 21일,2.8,7.9,-2.3,0.0,0.0,10.2
1117,2019년 1월 22일,5.5,10.6,0.9,0.0,0.0,9.7
1118,2019년 1월 23일,6.5,10.7,2.1,0.0,0.0,8.6
1119,2019년 1월 24일,5.7,11.6,1.5,0.0,0.0,10.1
1120,2019년 1월 25일,4.2,7.9,-0.1,4.8,0.0,8.0
1121,2019년 1월 26일,1.0,6.3,-2.6,0.0,0.0,8.9
1122,2019년 1월 27일,3.9,9.0,-0.7,0.3,0.0,9.7
1123,2019년 1월 28일,5.3,10.9,2.0,2.8,0.0,8.9
1124,2019년 1월 29일,5.2,11.4,-0.6,0.8,0.0,12.0
1125,2019년 1월 30일,8.6,13.7,5.4,7.6,0.0,8.299999999999999
1126,2019년 1월 31일,2.2,8.9,-1.5,7.0,11.3,10.4
1127,2019년 2월 1일,0.4,5.5,-4.2,1.9,0.0,9.7
1128,2019년 2월 2일,4.2,8.3,-1.3,2.5,0.0,9.6
1129,2019년 2월 3일,11.6,14.9,7.4,9.9,21.4,7.5
1130,2019년 2월 4일,6.8,10.5,3.4,4.1,0.0,7.1
1131,2019년 2월 5일,8.0,13.0,2.5,2.8,0.0,10.5
1132,2019년 2월 6일,10.5,15.5,6.6,5.4,0.0,8.9
1133,2019년 2월 7일,8.3,13.4,1.5,6.6,0.0,11.9
1134,2019년 2월 8일,3.2,9.0,-1.4,5.4,0.0,10.4
1135,2019년 2월 9일,2.5,5.6,0.2,8.0,0.0,5.4
1136,2019년 2월 10일,4.0,9.7,-1.3,7.0,0.0,11.0
1137,2019년 2월 11일,2.9,6.8,0.0,3.5,0.0,6.8
1138,2019년 2월 12일,4.0,9.4,-0.5,3.3,0.0,9.9
1139,2019년 2월 13일,4.6,9.0,1.2,2.3,0.0,7.8
1140,2019년 2월 14일,5.2,11.3,2.0,5.9,0.0,9.3
1141,2019년 2월 15일,6.3,8.8,4.0,8.4,1.3,4.800000000000001
1142,2019년 2월 16일,3.2,7.5,0.4,5.9,0.0,7.1
1143,2019년 2월 17일,3.2,9.5,-1.7,1.8,0.0,11.2
1144,2019년 2월 18일,6.5,10.5,2.2,9.3,0.0,8.3
1145,2019년 2월 19일,7.1,10.4,5.4,7.6,28.8,5.0
1146,2019년 2월 20일,5.6,10.3,2.0,2.6,0.0,8.3
1147,2019년 2월 21일,6.9,12.7,1.5,5.6,0.0,11.2
1148,2019년 2월 22일,9.0,14.1,5.3,7.9,0.0,8.8
1149,2019년 2월 23일,9.2,15.2,6.5,6.0,0.0,8.7
1150,2019년 2월 24일,9.0,13.8,4.6,1.6,0.0,9.2
1151,2019년 2월 25일,10.8,16.2,6.4,2.8,0.0,9.8
1152,2019년 2월 26일,10.9,16.0,6.5,4.3,0.0,9.5
1153,2019년 2월 27일,10.4,13.0,8.8,9.8,0.0,4.199999999999999
1154,2019년 2월 28일,10.6,16.5,7.5,6.0,0.0,9.0
1155,2019년 3월 1일,10.6,16.1,7.0,3.1,0.0,9.1
1156,2019년 3월 2일,10.7,15.5,7.1,5.1,0.0,8.4
1157,2019년 3월 3일,11.5,15.4,9.5,9.6,0.0,5.9
1158,2019년 3월 4일,11.4,16.9,8.8,4.8,0.0,8.099999999999998
1159,2019년 3월 5일,12.0,16.0,7.9,6.1,0.0,8.1
1160,2019년 3월 6일,10.7,13.8,8.8,7.4,1.1,5.0
1161,2019년 3월 7일,9.7,14.0,7.3,4.3,0.0,6.7
1162,2019년 3월 8일,10.5,14.5,5.6,0.6,0.0,8.9
1163,2019년 3월 9일,11.8,15.4,7.4,4.9,0.0,8.0
1164,2019년 3월 10일,8.4,12.2,6.7,9.1,29.7,5.499999999999999
1165,2019년 3월 11일,9.8,14.5,5.8,3.4,0.0,8.7
1166,2019년 3월 12일,9.4,14.8,4.5,2.0,0.1,10.3
1167,2019년 3월 13일,5.5,11.4,0.5,1.6,0.0,10.9
1168,2019년 3월 14일,8.0,12.1,2.7,1.5,0.0,9.4
1169,2019년 3월 15일,8.2,13.3,3.6,4.0,4.0,9.7
1170,2019년 3월 16일,7.7,12.6,2.5,0.0,0.0,10.1
1171,2019년 3월 17일,9.9,15.4,5.4,0.3,0.0,10.0
1172,2019년 3월 18일,11.5,14.4,8.1,8.3,0.0,6.300000000000001
1173,2019년 3월 19일,13.9,19.3,9.2,1.8,0.0,10.1
1174,2019년 3월 20일,13.8,17.2,11.2,9.0,33.7,6.0
1175,2019년 3월 21일,15.6,21.0,10.6,7.8,5.7,10.4
1176,2019년 3월 22일,9.4,14.4,5.4,3.0,0.0,9.0
1177,2019년 3월 23일,7.0,13.5,3.7,4.3,0.0,9.8
1178,2019년 3월 24일,6.9,11.1,2.0,0.0,0.0,9.1
1179,2019년 3월 25일,8.7,11.8,4.5,6.5,0.0,7.300000000000001
1180,2019년 3월 26일,13.6,20.7,7.2,0.5,0.0,13.5
1181,2019년 3월 27일,14.8,18.7,12.3,4.0,0.0,6.399999999999999
1182,2019년 3월 28일,12.8,16.1,10.7,6.9,0.0,5.400000000000002
1183,2019년 3월 29일,13.9,17.1,10.5,6.9,0.0,6.600000000000001
1184,2019년 3월 30일,11.6,16.1,5.6,5.9,1.1,10.500000000000002
1185,2019년 3월 31일,7.7,13.5,4.4,2.6,0.0,9.1
1186,2019년 4월 1일,7.7,14.1,2.1,2.4,0.0,12.0
1187,2019년 4월 2일,9.4,15.0,4.5,0.3,0.0,10.5
1188,2019년 4월 3일,9.8,13.9,5.7,0.0,0.0,8.2
1189,2019년 4월 4일,12.1,17.4,6.0,2.6,0.0,11.4
1190,2019년 4월 5일,13.9,18.0,10.1,2.1,0.0,7.9
1191,2019년 4월 6일,14.4,18.4,10.4,0.0,0.0,7.999999999999998
1192,2019년 4월 7일,12.4,15.9,9.9,7.4,13.2,6.0
1193,2019년 4월 8일,13.1,18.3,9.5,4.0,0.0,8.8
1194,2019년 4월 9일,11.2,15.8,8.4,7.4,8.3,7.4
1195,2019년 4월 10일,9.7,12.9,7.9,9.4,6.9,5.0
1196,2019년 4월 11일,10.2,14.2,6.8,6.6,0.0,7.399999999999999
1197,2019년 4월 12일,11.8,16.4,7.4,4.8,2.5,8.999999999999998
1198,2019년 4월 13일,13.5,17.2,9.2,5.3,0.0,8.0
1199,2019년 4월 14일,13.3,15.6,10.6,6.4,0.0,5.0
1200,2019년 4월 15일,12.7,17.9,7.9,0.0,0.0,9.999999999999998
1201,2019년 4월 16일,16.0,21.2,10.3,4.9,0.0,10.9
