구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2019년07월22일,1799.04,1490.51,1351.35,968.86
2019년07월23일,1798.58,1490.55,1351.10,968.81
2019년07월24일,1798.85,1490.50,1351.13,968.78
2019년07월25일,1798.19,1490.75,1351.15,968.54
2019년07월26일,1798.49,1491.01,1351.31,968.43
2019년07월27일,1798.82,1491.19,1351.35,968.71
2019년07월28일,1798.91,1491.37,1351.25,968.59
2019년07월29일,1799.61,1491.57,1351.49,968.61
2019년07월30일,1799.18,1492.10,1351.55,968.68
2019년07월31일,1798.19,1492.40,1351.77,968.59
2019년08월01일,1797.05,1492.91,1352.00,968.54
2019년08월02일,1798.82,1493.52,1352.59,968.60
2019년08월03일,1798.30,1493.70,1352.61,968.42
2019년08월04일,1798.85,1493.82,1352.49,968.70
2019년08월05일,1798.93,1493.98,1352.72,968.83
2019년08월06일,1798.60,1494.13,1352.76,968.90
2019년08월07일,1798.61,1494.12,1352.55,968.93
2019년08월08일,1796.47,1494.04,1352.47,969.17
2019년08월09일,1795.75,1493.77,1352.18,969.30
2019년08월10일,1795.63,1493.63,1351.91,968.87
2019년08월11일,1795.47,1493.53,1351.71,968.72
2019년08월12일,1795.51,1493.54,1351.73,968.87
2019년08월13일,1795.74,1493.54,1351.72,968.67
2019년08월14일,1796.21,1493.45,1351.61,968.26
2019년08월15일,1795.62,1493.42,1351.38,968.22
2019년08월16일,1795.70,1493.31,1351.44,968.11
2019년08월17일,1795.57,1493.17,1351.30,967.71
2019년08월18일,1795.48,1493.16,1351.12,967.84
2019년08월19일,1794.77,1493.15,1351.21,967.59
2019년08월20일,1795.35,1493.12,1351.19,967.40
2019년08월21일,1795.43,1492.94,1351.04,967.30
2019년08월22일,1796.37,1493.06,1351.06,967.07
2019년08월23일,1796.76,1493.30,1351.31,966.82
2019년08월24일,1797.41,1493.32,1351.26,966.77
2019년08월25일,1797.90,1493.42,1351.21,966.95
2019년08월26일,1797.97,1493.73,1351.63,967.15
2019년08월27일,1798.56,1493.94,1351.74,967.19
2019년08월28일,1799.53,1494.18,1352.07,967.00
2019년08월29일,1799.27,1494.52,1352.37,966.89
2019년08월30일,1799.21,1495.13,1352.91,966.97
2019년08월31일,1800.17,1496.68,1354.05,966.93
2019년09월01일,1812.65,1509.16,1363.44,967.43
2019년09월02일,1817.32,1515.30,1368.44,967.74
2019년09월03일,1820.38,1518.61,1371.01,967.57
2019년09월04일,1821.98,1520.36,1372.43,967.73
2019년09월05일,1821.53,1521.11,1372.95,967.58
2019년09월06일,1820.75,1522.03,1373.96,967.70
2019년09월07일,1820.84,1522.30,1374.07,967.62
2019년09월08일,1822.07,1522.62,1374.28,967.41
2019년09월09일,1822.24,1522.87,1374.61,967.95
2019년09월10일,1821.71,1523.24,1374.85,967.88
2019년09월11일,1821.86,1523.90,1375.43,968.19
2019년09월12일,1821.33,1524.70,1375.95,968.26
2019년09월13일,1821.45,1525.07,1376.19,968.05
2019년09월14일,1821.91,1525.13,1376.09,967.92
2019년09월15일,1821.37,1525.21,1376.05,967.33
2019년09월16일,1821.43,1526.28,1377.00,967.27
2019년09월17일,1826.74,1529.08,1379.52,967.19
2019년09월18일,1828.84,1531.55,1381.64,967.77
2019년09월19일,1830.39,1533.21,1383.17,968.26
2019년09월20일,1831.07,1534.79,1384.56,968.77
2019년09월21일,1831.43,1536.13,1385.54,969.34
2019년09월22일,1832.51,1536.66,1385.86,969.46
2019년09월23일,1832.45,1537.63,1386.98,969.83
2019년09월24일,1833.87,1538.93,1387.88,970.11
2019년09월25일,1834.90,1540.36,1389.24,970.76
2019년09월26일,1836.34,1541.37,1390.01,971.06
2019년09월27일,1835.94,1541.97,1390.63,971.36
2019년09월28일,1836.27,1542.43,1390.80,972.10
2019년09월29일,1836.86,1542.69,1390.98,972.15
2019년09월30일,1836.45,1543.09,1391.46,972.45
2019년10월01일,1836.20,1543.54,1391.75,972.49
2019년10월02일,1835.20,1543.49,1391.62,972.52
2019년10월03일,1834.61,1543.55,1391.60,972.54
2019년10월04일,1834.41,1543.25,1391.37,972.66
2019년10월05일,1833.05,1543.00,1390.96,972.87
2019년10월06일,1833.32,1543.00,1390.85,972.85
2019년10월07일,1833.23,1542.95,1390.76,972.85
2019년10월08일,1832.09,1542.75,1390.47,972.82
2019년10월09일,1831.47,1542.51,1390.11,973.14
2019년10월10일,1830.71,1542.27,1389.90,973.33
2019년10월11일,1830.04,1541.98,1389.50,973.39
2019년10월12일,1829.59,1541.72,1389.16,973.41
2019년10월13일,1829.62,1541.73,1388.97,973.60
2019년10월14일,1829.31,1541.60,1388.93,973.52
2019년10월15일,1829.04,1541.40,1388.55,973.76
2019년10월16일,1828.79,1541.03,1388.21,973.44
2019년10월17일,1828.69,1540.69,1387.85,973.54
2019년10월18일,1828.50,1539.96,1387.13,973.38
2019년10월19일,1828.13,1539.59,1386.66,973.43
2019년10월20일,1828.41,1539.51,1386.38,973.44
2019년10월21일,1827.46,1539.27,1386.24,973.34
2019년10월22일,1827.26,1538.83,1385.76,973.27
2019년10월23일,1827.33,1538.44,1385.24,972.94
2019년10월24일,1827.22,1538.06,1384.93,972.88
2019년10월25일,1826.82,1537.72,1384.57,972.89
2019년10월26일,1825.90,1537.45,1384.20,973.07
2019년10월27일,1826.41,1537.42,1383.90,973.04
2019년10월28일,1826.53,1537.26,1383.83,972.88
2019년10월29일,1825.48,1536.99,1383.52,972.60
2019년10월30일,1824.84,1536.81,1383.34,972.64
2019년10월31일,1824.33,1536.62,1383.13,972.92
2019년11월01일,1823.64,1536.09,1382.59,972.71
2019년11월02일,1823.37,1535.80,1382.22,972.75
2019년11월03일,1823.58,1535.75,1382.00,972.58
2019년11월04일,1822.33,1535.60,1382.03,972.43
2019년11월05일,1821.86,1535.12,1381.52,972.40
2019년11월06일,1821.30,1534.76,1381.18,972.23
2019년11월07일,1820.76,1534.42,1380.76,972.30
2019년11월08일,1820.17,1534.33,1380.75,972.32
2019년11월09일,1819.96,1534.22,1380.51,972.26
2019년11월10일,1819.22,1534.23,1380.22,972.18
2019년11월11일,1819.42,1534.28,1380.39,972.04
2019년11월12일,1819.84,1534.38,1380.34,971.89
2019년11월13일,1819.54,1534.43,1380.28,972.14
2019년11월14일,1819.58,1534.64,1380.18,972.18
2019년11월15일,1819.32,1534.80,1380.27,972.12
2019년11월16일,1819.52,1535.02,1380.14,972.02
2019년11월17일,1819.93,1535.14,1380.00,971.91
2019년11월18일,1819.94,1535.30,1380.13,971.77
2019년11월19일,1820.66,1535.36,1379.84,971.79
2019년11월20일,1821.61,1535.46,1379.68,971.77
2019년11월21일,1821.39,1535.76,1379.70,971.60
2019년11월22일,1821.09,1536.04,1379.78,971.53
2019년11월23일,1821.00,1536.34,1379.82,971.42
2019년11월24일,1821.73,1536.62,1379.75,971.29
2019년11월25일,1821.53,1536.84,1380.00,971.21
2019년11월26일,1821.55,1537.09,1380.05,970.89
2019년11월27일,1821.49,1537.40,1380.13,970.92
2019년11월28일,1820.68,1537.75,1380.26,970.94
2019년11월29일,1820.96,1538.07,1380.37,970.71
2019년11월30일,1820.76,1538.41,1380.35,970.62
2019년12월01일,1821.31,1538.90,1380.42,970.59
2019년12월02일,1821.91,1539.22,1380.65,970.62
2019년12월03일,1822.18,1539.85,1380.94,970.30
2019년12월04일,1822.65,1540.18,1381.01,970.23
2019년12월05일,1822.87,1540.71,1381.15,970.18
2019년12월06일,1822.47,1541.40,1381.42,970.23
2019년12월07일,1822.89,1542.28,1381.78,970.26
2019년12월08일,1822.80,1542.64,1381.76,970.06
2019년12월09일,1822.07,1543.34,1382.35,970.09
2019년12월10일,1821.63,1544.07,1382.64,970.07
2019년12월11일,1822.17,1544.93,1383.08,970.03
2019년12월12일,1822.53,1545.71,1383.53,970.07
2019년12월13일,1822.37,1546.42,1383.96,970.15
2019년12월14일,1822.90,1547.22,1384.33,970.06
2019년12월15일,1823.43,1547.67,1384.42,970.09
2019년12월16일,1823.31,1548.42,1385.04,970.24
2019년12월17일,1824.06,1549.25,1385.50,970.42
2019년12월18일,1824.78,1549.87,1385.93,970.45
2019년12월19일,1824.96,1550.57,1386.36,970.54
2019년12월20일,1824.76,1551.30,1386.88,970.72
2019년12월21일,1824.88,1552.04,1387.36,970.85
2019년12월22일,1824.69,1552.58,1387.49,970.78
2019년12월23일,1825.28,1553.15,1388.05,970.91
2019년12월24일,1825.05,1554.23,1388.82,971.41
2019년12월25일,1825.69,1554.82,1389.21,971.77
2019년12월26일,1826.07,1555.46,1389.74,972.09
2019년12월27일,1826.11,1556.18,1390.22,972.11
2019년12월28일,1826.48,1556.80,1390.58,972.24
2019년12월29일,1826.57,1557.19,1390.71,972.08
2019년12월30일,1827.13,1557.74,1391.19,972.23
2019년12월31일,1827.53,1558.44,1391.59,972.36
2020년01월01일,1828.42,1559.60,1392.26,972.77
2020년01월02일,1829.22,1560.36,1392.88,972.96
2020년01월03일,1829.27,1561.05,1393.16,973.17
2020년01월04일,1829.27,1561.87,1393.82,973.37
2020년01월05일,1829.81,1562.34,1394.03,973.47
2020년01월06일,1830.83,1563.32,1394.97,973.74
2020년01월07일,1832.59,1565.06,1396.28,974.02
2020년01월08일,1833.08,1566.54,1397.58,974.64
2020년01월09일,1833.56,1568.19,1398.84,975.08
2020년01월10일,1834.85,1569.25,1399.62,975.54
2020년01월11일,1835.39,1570.06,1400.13,975.72
2020년01월12일,1835.06,1570.36,1400.31,975.78
2020년01월13일,1835.56,1570.97,1400.86,975.98
2020년01월14일,1835.85,1571.34,1401.06,976.00
2020년01월15일,1836.16,1571.46,1401.02,976.25
2020년01월16일,1835.60,1571.56,1401.06,976.21
2020년01월17일,1835.63,1571.45,1400.91,976.31
2020년01월18일,1834.35,1571.27,1400.67,976.40
2020년01월19일,1835.20,1571.22,1400.52,976.35
2020년01월20일,1833.99,1571.26,1400.67,976.33
2020년01월21일,1833.33,1571.17,1400.40,976.39
2020년01월22일,1833.27,1571.06,1400.18,975.98
2020년01월23일,1832.87,1571.06,1400.05,975.81
2020년01월24일,1832.71,1570.99,1399.94,975.82
2020년01월25일,1832.69,1571.01,1399.84,975.95
2020년01월26일,1832.48,1570.91,1399.63,975.90
2020년01월27일,1831.82,1570.53,1399.13,975.72
2020년01월28일,1832.24,1570.26,1398.77,975.57
2020년01월29일,1831.68,1569.66,1398.10,975.75
2020년01월30일,1831.22,1568.76,1397.37,975.89
2020년01월31일,1829.98,1567.80,1396.42,975.78
2020년02월01일,1829.74,1566.46,1394.86,975.54
2020년02월02일,1829.16,1565.92,1394.10,975.30
2020년02월03일,1829.16,1564.89,1393.18,975.17
2020년02월04일,1828.81,1563.30,1391.26,975.14
2020년02월05일,1827.17,1561.93,1389.72,974.29
2020년02월06일,1825.40,1560.33,1387.92,973.83
2020년02월07일,1823.77,1558.76,1386.04,973.27
2020년02월08일,1822.68,1557.50,1384.50,972.96
2020년02월09일,1821.64,1556.89,1383.70,972.75
2020년02월10일,1821.21,1555.51,1382.38,972.37
2020년02월11일,1820.45,1552.66,1379.28,971.36
2020년02월12일,1819.74,1550.29,1376.42,970.28
2020년02월13일,1818.05,1547.53,1373.28,968.98
2020년02월14일,1816.72,1545.01,1370.38,968.12
2020년02월15일,1814.80,1542.96,1367.64,967.41
2020년02월16일,1814.25,1541.95,1366.27,967.04
2020년02월17일,1813.68,1540.38,1364.35,966.34
2020년02월18일,1812.80,1538.33,1361.95,965.56
2020년02월19일,1811.83,1536.63,1359.70,964.64
2020년02월20일,1811.46,1535.17,1357.74,963.86
2020년02월21일,1810.36,1533.93,1356.17,963.39
2020년02월22일,1809.55,1533.01,1354.85,962.72
2020년02월23일,1809.15,1532.62,1354.19,962.26
2020년02월24일,1808.90,1531.73,1353.38,961.83
2020년02월25일,1808.13,1530.59,1351.74,961.41
2020년02월26일,1807.10,1529.45,1350.36,960.94
2020년02월27일,1806.39,1528.09,1348.74,960.38
2020년02월28일,1805.07,1526.59,1346.79,960.08
2020년02월29일,1803.70,1525.03,1344.88,959.41
2020년03월01일,1803.08,1523.52,1342.68,958.82
2020년03월02일,1802.14,1521.76,1340.72,957.92
2020년03월03일,1801.32,1519.50,1337.92,956.98
2020년03월04일,1799.70,1517.30,1335.41,956.00
2020년03월05일,1798.05,1515.36,1333.15,955.01
2020년03월06일,1796.42,1513.55,1330.82,954.10
2020년03월07일,1794.74,1511.70,1328.48,953.50
2020년03월08일,1794.84,1510.79,1327.27,953.16
2020년03월09일,1793.63,1508.65,1324.82,952.31
2020년03월10일,1791.38,1505.06,1320.52,950.89
2020년03월11일,1787.07,1499.70,1314.23,948.39
2020년03월12일,1783.97,1494.89,1308.62,946.18
2020년03월13일,1781.11,1490.23,1303.35,943.88
2020년03월14일,1777.31,1486.01,1298.25,941.70
2020년03월15일,1775.51,1484.04,1295.73,940.59
2020년03월16일,1774.18,1480.14,1291.56,939.07
2020년03월17일,1770.16,1473.72,1284.17,936.42
2020년03월18일,1764.62,1465.40,1275.15,930.90
2020년03월19일,1758.43,1457.94,1266.95,926.90
2020년03월20일,1753.61,1450.71,1259.24,923.47
2020년03월21일,1749.08,1445.02,1253.06,920.41
2020년03월22일,1746.33,1442.55,1250.05,918.91
2020년03월23일,1744.38,1437.38,1244.70,917.07
2020년03월24일,1740.34,1430.25,1236.94,913.84
2020년03월25일,1735.57,1423.96,1230.81,911.10
2020년03월26일,1730.56,1418.18,1224.52,908.60
2020년03월27일,1724.93,1411.92,1218.12,905.96
2020년03월28일,1720.03,1406.63,1212.81,903.10
2020년03월29일,1718.25,1403.83,1209.90,901.91
2020년03월30일,1715.02,1398.93,1205.16,899.70
2020년03월31일,1710.61,1393.03,1199.27,897.04
2020년04월01일,1704.02,1384.29,1190.50,893.17
2020년04월02일,1698.16,1377.90,1184.19,890.59
2020년04월03일,1692.18,1372.03,1178.65,887.36
2020년04월04일,1687.27,1367.91,1174.57,884.90
2020년04월05일,1685.68,1366.27,1172.64,883.41
2020년04월06일,1683.33,1362.90,1169.74,881.84
2020년04월07일,1677.91,1357.79,1164.68,879.85
2020년04월08일,1672.42,1352.04,1159.16,876.51
2020년04월09일,1666.71,1347.54,1154.71,873.46
2020년04월10일,1664.62,1343.57,1151.07,871.51
2020년04월11일,1661.38,1339.93,1147.46,869.37
2020년04월12일,1660.48,1338.46,1145.88,868.15
2020년04월13일,1658.40,1335.31,1143.12,866.64
2020년04월14일,1653.34,1331.10,1139.03,864.38
2020년04월15일,1649.69,1326.56,1134.87,861.49
2020년04월16일,1647.10,1322.62,1131.51,858.98
2020년04월17일,1642.79,1317.95,1127.11,855.50
2020년04월18일,1638.00,1313.53,1123.01,852.86
2020년04월19일,1636.18,1311.41,1120.79,851.28
2020년04월20일,1633.70,1307.26,1117.33,848.88
2020년04월21일,1628.79,1301.62,1111.91,845.70
2020년04월22일,1623.30,1296.70,1107.16,841.85
2020년04월23일,1618.87,1292.03,1102.66,838.45
2020년04월24일,1614.44,1287.36,1098.28,834.75
2020년04월25일,1612.18,1283.83,1094.84,831.72
2020년04월26일,1610.72,1282.05,1092.88,830.24
2020년04월27일,1608.34,1278.85,1090.09,827.95
2020년04월28일,1602.04,1274.40,1085.57,824.65
2020년04월29일,1596.82,1270.26,1081.50,821.93
2020년04월30일,1593.67,1267.24,1078.54,819.45
2020년05월01일,1590.71,1264.02,1075.28,817.63
2020년05월02일,1589.18,1262.63,1073.84,815.89
2020년05월03일,1588.90,1261.66,1072.70,815.16
2020년05월04일,1587.14,1259.87,1071.05,813.03
2020년05월05일,1585.24,1257.33,1068.43,811.32
2020년05월06일,1584.80,1256.15,1067.27,808.43
2020년05월07일,1583.12,1253.91,1065.07,805.02
2020년05월08일,1580.74,1252.46,1063.74,802.37
2020년05월09일,1578.74,1251.41,1062.51,800.37
2020년05월10일,1579.52,1251.08,1062.18,799.21
2020년05월11일,1578.34,1250.10,1061.41,797.38
2020년05월12일,1577.14,1249.18,1060.35,796.26
2020년05월13일,1575.22,1248.34,1059.55,794.60
2020년05월14일,1574.88,1247.95,1059.16,792.04
2020년05월15일,1574.20,1247.58,1058.75,790.98
2020년05월16일,1574.45,1247.73,1059.02,790.02
2020년05월17일,1573.51,1247.91,1059.12,789.49
2020년05월18일,1574.19,1248.13,1059.50,788.60
2020년05월19일,1574.97,1248.66,1059.77,787.58
2020년05월20일,1575.39,1249.29,1060.26,787.16
2020년05월21일,1576.32,1250.29,1061.27,786.65
2020년05월22일,1576.71,1251.66,1062.70,787.33
2020년05월23일,1577.57,1253.38,1063.99,787.78
2020년05월24일,1579.53,1254.16,1064.54,787.69
2020년05월25일,1578.21,1255.48,1065.87,787.22
2020년05월26일,1578.88,1258.57,1068.51,788.48
2020년05월27일,1582.14,1261.22,1070.81,790.21
2020년05월28일,1584.13,1263.74,1073.05,791.12
2020년05월29일,1585.27,1266.16,1075.16,791.42
2020년05월30일,1585.90,1268.42,1077.12,791.76
2020년05월31일,1585.73,1269.84,1078.20,791.71
2020년06월01일,1587.69,1273.49,1081.82,792.94
2020년06월02일,1588.60,1276.04,1084.15,793.47
2020년06월03일,1589.64,1279.03,1086.91,793.94
2020년06월04일,1591.01,1282.23,1089.92,794.05
2020년06월05일,1593.08,1286.85,1094.27,794.59
2020년06월06일,1594.97,1292.21,1099.12,795.22
2020년06월07일,1595.55,1294.67,1101.38,795.44
2020년06월08일,1596.06,1299.39,1105.88,795.86
2020년06월09일,1600.46,1306.08,1112.20,797.30
2020년06월10일,1603.86,1311.63,1117.30,798.28
2020년06월11일,1606.65,1316.17,1121.52,799.18
2020년06월12일,1608.22,1319.99,1125.19,800.42
2020년06월13일,1610.58,1322.91,1127.84,800.61
2020년06월14일,1611.76,1324.22,1128.99,800.66
2020년06월15일,1612.21,1327.02,1131.65,801.59
2020년06월16일,1614.27,1330.09,1134.37,802.66
2020년06월17일,1615.49,1332.86,1137.11,803.14
2020년06월18일,1616.50,1335.47,1139.58,803.59
2020년06월19일,1616.89,1337.95,1142.00,803.76
2020년06월20일,1618.16,1340.67,1144.35,804.44
2020년06월21일,1618.98,1341.84,1145.50,804.50
2020년06월22일,1619.92,1344.18,1147.87,805.04
2020년06월23일,1621.74,1346.77,1150.24,805.26
2020년06월24일,1622.77,1348.54,1151.92,805.49
2020년06월25일,1624.41,1350.05,1153.36,806.22
2020년06월26일,1624.83,1351.31,1154.71,806.64
2020년06월27일,1625.44,1352.59,1155.94,806.26
2020년06월28일,1626.29,1353.19,1156.35,806.78
2020년06월29일,1627.08,1354.24,1157.44,808.15
2020년06월30일,1627.86,1355.20,1158.25,808.19
2020년07월01일,1629.17,1356.73,1159.77,808.97
2020년07월02일,1629.96,1357.49,1160.40,809.53
2020년07월03일,1629.47,1358.04,1161.04,810.13
2020년07월04일,1630.12,1358.36,1161.30,809.86
2020년07월05일,1631.10,1358.73,1161.47,809.99
2020년07월06일,1632.05,1359.06,1161.97,810.67
2020년07월07일,1631.99,1359.49,1162.36,810.51
2020년07월08일,1631.58,1359.68,1162.63,810.55
2020년07월09일,1631.98,1359.95,1162.83,811.28
2020년07월10일,1631.52,1360.16,1162.92,811.52
2020년07월11일,1632.92,1360.40,1163.23,811.96
2020년07월12일,1632.94,1360.51,1163.15,812.20
2020년07월13일,1632.60,1360.72,1163.34,812.54
2020년07월14일,1632.41,1360.80,1163.45,812.05
2020년07월15일,1632.65,1360.91,1163.56,812.37
2020년07월16일,1632.52,1361.03,1163.62,812.46
2020년07월17일,1634.83,1361.04,1163.74,812.15
2020년07월18일,1635.49,1361.15,1163.67,812.42
2020년07월19일,1635.98,1361.22,1163.62,812.30
2020년07월20일,1635.67,1361.18,1163.65,812.34
2020년07월21일,1634.99,1361.13,1163.60,812.85
2020년07월22일,1633.71,1361.07,1163.52,813.05
2020년07월23일,1633.76,1361.01,1163.45,813.43
2020년07월24일,1633.81,1361.04,1163.46,813.62
2020년07월25일,1634.18,1361.04,1163.49,813.92
2020년07월26일,1634.52,1361.10,1163.48,814.20
2020년07월27일,1634.30,1361.01,1163.49,814.51
2020년07월28일,1634.51,1361.04,1163.47,814.81
2020년07월29일,1634.80,1360.99,1163.46,815.23
2020년07월30일,1634.41,1360.93,1163.42,815.34
2020년07월31일,1634.40,1360.83,1163.34,815.28
2020년08월01일,1634.53,1361.07,1163.69,815.09
2020년08월02일,1635.24,1361.20,1163.67,815.09
2020년08월03일,1636.17,1361.31,1163.89,815.04
2020년08월04일,1635.81,1361.25,1163.76,814.80
2020년08월05일,1636.30,1361.12,1163.68,814.98
2020년08월06일,1636.43,1361.07,1163.59,815.07
2020년08월07일,1636.00,1360.99,1163.51,816.05
2020년08월08일,1635.82,1361.00,1163.49,816.00
2020년08월09일,1636.44,1361.03,1163.42,815.90
2020년08월10일,1636.37,1361.07,1163.48,816.59
2020년08월11일,1636.29,1361.06,1163.48,816.87
2020년08월12일,1636.43,1361.04,1163.43,817.05
2020년08월13일,1637.55,1361.08,1163.51,817.61
2020년08월14일,1637.21,1361.12,1163.52,817.89
2020년08월15일,1636.79,1361.18,1163.69,817.66
2020년08월16일,1636.91,1361.23,1163.68,817.76
2020년08월17일,1636.71,1361.25,1163.63,817.99
2020년08월18일,1637.05,1361.24,1163.70,817.71
2020년08월19일,1636.44,1361.21,1163.76,817.87
2020년08월20일,1636.37,1361.27,1163.83,818.20
2020년08월21일,1635.96,1361.25,1163.83,817.83
2020년08월22일,1636.45,1361.28,1163.73,817.63
2020년08월23일,1636.77,1361.20,1163.63,817.58
2020년08월24일,1636.89,1361.19,1163.76,817.76
2020년08월25일,1636.26,1361.19,1163.62,817.42
2020년08월26일,1636.05,1361.09,1163.53,817.33
2020년08월27일,1635.83,1361.02,1163.41,817.06
2020년08월28일,1636.58,1360.88,1163.27,816.56
2020년08월29일,1637.05,1360.74,1163.14,816.70
2020년08월30일,1636.93,1360.78,1163.18,816.41
2020년08월31일,1636.55,1360.66,1163.09,816.55
2020년09월01일,1635.91,1360.37,1162.88,816.46
2020년09월02일,1636.31,1360.30,1162.66,815.99
2020년09월03일,1636.66,1360.33,1162.68,816.12
2020년09월04일,1636.11,1360.22,1162.50,816.19
2020년09월05일,1634.87,1360.18,1162.37,816.14
2020년09월06일,1635.75,1360.11,1162.24,816.24
2020년09월07일,1634.79,1359.89,1161.95,816.53
2020년09월08일,1634.33,1359.35,1161.52,816.72
2020년09월09일,1633.80,1358.50,1160.62,816.78
2020년09월10일,1632.96,1357.59,1159.74,816.84
2020년09월11일,1632.68,1356.76,1158.86,817.44
2020년09월12일,1632.73,1356.16,1158.20,817.13
2020년09월13일,1632.34,1355.88,1157.92,817.43
2020년09월14일,1631.97,1355.34,1157.37,817.36
2020년09월15일,1630.59,1354.26,1156.25,817.35
2020년09월16일,1629.37,1352.80,1154.73,817.36
2020년09월17일,1628.10,1351.53,1153.43,817.39
2020년09월18일,1627.04,1350.33,1152.26,817.75
2020년09월19일,1626.04,1349.55,1151.47,817.97
2020년09월20일,1626.39,1349.23,1151.10,817.85
2020년09월21일,1625.95,1348.45,1150.44,817.47
2020년09월22일,1625.80,1347.37,1149.22,816.71
2020년09월23일,1625.17,1346.26,1148.08,816.46
2020년09월24일,1624.64,1345.28,1146.98,816.05
2020년09월25일,1624.12,1344.43,1146.23,815.77
2020년09월26일,1623.56,1343.87,1145.54,815.99
2020년09월27일,1624.01,1343.59,1145.23,815.78
2020년09월28일,1623.24,1343.10,1144.85,815.68
